-----
{
 "description": "The table refers to block wise distribution of surface flow schemes according to ownership. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "blcktab4.2.csv", 
 "title": "Download CSV for Blockwise Distribution of surface flow schemes according to ownership for 2nd census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blcktab4.2.csv"
}
-----
State,District,Block,Government owned,Cooperative Societies,Panchayat owned,Group of farmers,Individual farmers,Others,Total
UTTAR PRADESH,RAEBARELY,RAHI,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,RAEBARELY,SALON,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,RAEBARELY,SARANI,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,RAEBARELY,SATAON,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,RAEBARELY,SHIV GARH,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,RAEBARELY,SINGHPUR,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,RAEBARELY,TILOI,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,RAEBARELY,UCHAHAR,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,RAMPUR,BILASPUR,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,RAMPUR,CHAMRAON,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,RAMPUR,MILAK,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,RAMPUR,SADAR (RAMPUR),NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,RAMPUR,SHAHABAD,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,RAMPUR,SUAR,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SAHARANPUR,BALYA KHERI,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SAHARANPUR,DEOBAND,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SAHARANPUR,GANGOH,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SAHARANPUR,MUZAFFARABAD,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SAHARANPUR,NAGAL,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SAHARANPUR,NAKUR,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SAHARANPUR,NANAUTA,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SAHARANPUR,PUVARKA,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SAHARANPUR,RAMPUR MANIHARAN,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SAHARANPUR,SADAULI QADEEM,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SAHARANPUR,SARSAWAN,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SANT RAVIDAS NAGAR,AURAI,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SANT RAVIDAS NAGAR,BHADOHI,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SANT RAVIDAS NAGAR,DEEGH,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SANT RAVIDAS NAGAR,GYANPUR,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SANT RAVIDAS NAGAR,SURIYAWA,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SHAHJAHANPUR,BANDA,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SHAHJAHANPUR,BHAAWAL KHERA,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SHAHJAHANPUR,DADROL,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SHAHJAHANPUR,JAITIPUR,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SHAHJAHANPUR,JALALABAD,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SHAHJAHANPUR,KALAN,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SHAHJAHANPUR,KANTH,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SHAHJAHANPUR,KHUDAGANJ KATRA,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SHAHJAHANPUR,KHUTAR,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SHAHJAHANPUR,MIRZAPUR,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SHAHJAHANPUR,NIGOHI,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SHAHJAHANPUR,POWAYAN,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SHAHJAHANPUR,SINDHAULI,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SHAHJAHANPUR,TILHER,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SIDDHARTH NAGAR,BADHANI,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SIDDHARTH NAGAR,BANSI,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SIDDHARTH NAGAR,BHANAWAPUR,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SIDDHARTH NAGAR,BIRDPUR,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SIDDHARTH NAGAR,DUMARIYA GANJ,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SIDDHARTH NAGAR,ITWA,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SIDDHARTH NAGAR,JOGIYA,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SIDDHARTH NAGAR,KHESRAHA,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SIDDHARTH NAGAR,KHUNION,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SIDDHARTH NAGAR,MITHWAL,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SIDDHARTH NAGAR,NAUGHAR,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SIDDHARTH NAGAR,SAANTHA,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SIDDHARTH NAGAR,SHOHRATH GARH,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SIDDHARTH NAGAR,USKA BAZAR,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SITAPUR,AILIYA,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SITAPUR,BEHTA,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SITAPUR,BESWAN,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SITAPUR,GODLAMAO,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SITAPUR,HARGAON,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SITAPUR,KASMANDA,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SITAPUR,KHAIRABAD,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SITAPUR,LAHERPUR,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SITAPUR,MACHREHTA,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SITAPUR,MAHMOODABAD,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SITAPUR,MAHOLI,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SITAPUR,MISHRIKH,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SITAPUR,PAHLA,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SITAPUR,PERSENDI,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SITAPUR,PISWAN,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SITAPUR,RAMPUR MATHURA,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SITAPUR,REUSA,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SITAPUR,SAKEREN,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SITAPUR,SIDHAOLI,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SONBHADRA,BABHANI,0,0,2,0,23,1,26
UTTAR PRADESH,SONBHADRA,CHATRA,0,0,0,0,50,0,50
UTTAR PRADESH,SONBHADRA,CHOPAN,0,0,0,0,153,0,153
UTTAR PRADESH,SONBHADRA,DUDDHI,0,0,0,0,2,0,2
UTTAR PRADESH,SONBHADRA,LALGANJ,41,0,2,1,155,0,199
UTTAR PRADESH,SONBHADRA,MEYOURPUR,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SONBHADRA,NAGAOA,3,0,0,0,39,0,42
UTTAR PRADESH,SONBHADRA,RABERTSGANJ,15,1,0,0,518,0,534
UTTAR PRADESH,SULTANPUR,AKHANDNAGAR,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SULTANPUR,AMETHI,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SULTANPUR,BALDERAI,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SULTANPUR,BHADAIYAN,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SULTANPUR,BHADAR,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SULTANPUR,BHETUA,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SULTANPUR,DHANPATGANJ,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SULTANPUR,DOSTPUR,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SULTANPUR,DUBEYPUR,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SULTANPUR,GAURIGANJ,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SULTANPUR,JAGDISHPUR,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SULTANPUR,JAISINGHPUR,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SULTANPUR,JAMON,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SULTANPUR,KADIPUR,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SULTANPUR,KUREBHAR,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SULTANPUR,KURWAR,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SULTANPUR,LAMBHUA,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SULTANPUR,MUSAFIRKHANA,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SULTANPUR,PRATAPPUR KAMAINCHA,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SULTANPUR,SANGRAMPUR,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SULTANPUR,SHAHGARH,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SULTANPUR,SHUKUL_BAZAR,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,TEHRI GARHWAL,BHILANGANA,49,1,167,85,31,0,333
UTTAR PRADESH,TEHRI GARHWAL,CHAMBA,5,1,82,57,56,0,201
UTTAR PRADESH,TEHRI GARHWAL,DEVAPRAYAG,72,0,240,74,162,3,551
UTTAR PRADESH,TEHRI GARHWAL,JAKHANIDHAR,6,0,132,93,138,0,369
UTTAR PRADESH,TEHRI GARHWAL,JAKHOLI,141,0,35,174,55,0,405
UTTAR PRADESH,TEHRI GARHWAL,JAUNPUR,18,0,184,11,54,0,267
UTTAR PRADESH,TEHRI GARHWAL,KIRTI NAGAR,2,0,7,1,0,0,10
UTTAR PRADESH,TEHRI GARHWAL,NARENDRA NAGAR,29,2,342,132,127,0,632
UTTAR PRADESH,TEHRI GARHWAL,PRATAP NAGAR,34,0,231,46,56,0,367
UTTAR PRADESH,TEHRI GARHWAL,THAULDAR,2,0,204,3,11,0,220
UTTAR PRADESH,UDHAMSINGH NAGAR,BAAJPUR,66,0,0,0,2,0,68
UTTAR PRADESH,UDHAMSINGH NAGAR,GADARPUR,74,1,0,8,60,0,143
UTTAR PRADESH,UDHAMSINGH NAGAR,JASPUR,190,0,0,0,49,0,239
UTTAR PRADESH,UDHAMSINGH NAGAR,KASHIPUR,71,2,1,1,0,9,84
UTTAR PRADESH,UDHAMSINGH NAGAR,KHATIMA,50,0,0,0,0,0,50
UTTAR PRADESH,UDHAMSINGH NAGAR,RUDRAPUR,31,0,0,0,0,5,36
UTTAR PRADESH,UDHAMSINGH NAGAR,SITARGANJ,59,0,0,0,0,0,59
UTTAR PRADESH,UNNAO,ASOHA,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,UNNAO,AURAS,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,UNNAO,BANGARMAU,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,UNNAO,BICHHIYA,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,UNNAO,BIGHAPUR,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,UNNAO,FATEHPUR CHAURASI,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,UNNAO,GANJ MORADABAD,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,UNNAO,HASAN GANJ,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,UNNAO,HILAULI,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,UNNAO,MIANGANJ,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,UNNAO,NAWABGANJ,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,UNNAO,PURWA,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,UNNAO,SAFIPUR,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,UNNAO,SIKANDARPUR KARAN,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,UNNAO,SIKANDARPUR SARAUSI,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,UNNAO,SUMERPUR,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,UTTARKASHI,BHATWARI,10,0,134,0,171,2,317
UTTAR PRADESH,UTTARKASHI,CHINYALISAOR,24,0,183,66,165,0,438
UTTAR PRADESH,UTTARKASHI,DUNDA,26,0,151,25,57,2,261
UTTAR PRADESH,UTTARKASHI,MORI,16,0,41,2,1,0,60
UTTAR PRADESH,UTTARKASHI,NAUGAON,70,0,85,69,16,0,240
UTTAR PRADESH,UTTARKASHI,PURAULA,29,0,89,0,41,0,159
UTTAR PRADESH,VARANASI,AARAJILAINS,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,VARANASI,BADAGOAN,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,VARANASI,BARAHNI,1,0,0,0,0,0,1
UTTAR PRADESH,VARANASI,CHAHANIA,1,0,0,0,0,0,1
UTTAR PRADESH,VARANASI,CHAKIYA,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,VARANASI,CHANDOULI,3,0,0,0,0,0,3
UTTAR PRADESH,VARANASI,CHIRAI GOAN,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,VARANASI,CHOLA PUR,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,VARANASI,DHANAPUR,34,0,0,0,1,0,35
UTTAR PRADESH,VARANASI,HARAHUAA,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,VARANASI,KASHI VIDYAPEETH,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,VARANASI,NAOUGHAR,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,VARANASI,NIYMATA BAD,7,0,0,0,0,0,7
UTTAR PRADESH,VARANASI,PINDRA,0,0,0,0,8,12,20
UTTAR PRADESH,VARANASI,SAHABGANJ,NA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,VARANASI,SAKELDIHA,3,0,0,0,14,5,22
UTTAR PRADESH,VARANASI,SAVAPURI,NA,NA,NA,NA,NA,NA,NA
WEST BENGAL,BANKURA,BANKURA  - I,15,1,6,845,60,2,929
WEST BENGAL,BANKURA,BANKURA - II,52,0,1,192,53,23,321
WEST BENGAL,BANKURA,BARJORA,112,1,14,527,408,33,1095
WEST BENGAL,BANKURA,BISHNUPUR,25,0,5,218,12,1,261
WEST BENGAL,BANKURA,CHHATNA,37,3,5,1292,75,3,1415
WEST BENGAL,BANKURA,GANGAJALGHATI,66,0,10,998,111,4,1189
WEST BENGAL,BANKURA,INDAS,1,0,1,118,3,0,123
WEST BENGAL,BANKURA,INDPUR,11,1,0,1022,13,7,1054
WEST BENGAL,BANKURA,JOYPUR,13,0,8,870,25,33,949
WEST BENGAL,BANKURA,KHATRA - I,36,0,5,455,23,2,521
WEST BENGAL,BANKURA,KHATRA - II,13,0,0,365,6,1,385
WEST BENGAL,BANKURA,KOTALPUR,20,0,1,1053,58,19,1151
WEST BENGAL,BANKURA,MEJHIA,34,0,23,524,16,27,624
WEST BENGAL,BANKURA,ONDA,19,0,0,298,11,8,336
WEST BENGAL,BANKURA,PATRASAYER,16,0,4,427,169,0,616
WEST BENGAL,BANKURA,RAIPUR - I,59,3,8,280,16,22,388
WEST BENGAL,BANKURA,RAIPUR - II,27,0,8,186,15,8,244
WEST BENGAL,BANKURA,RANIBANDH,16,0,1,384,65,1,467
WEST BENGAL,BANKURA,SALTORA,52,0,9,1052,73,9,1195
WEST BENGAL,BANKURA,SIMLAPAL,20,0,5,235,11,0,271
WEST BENGAL,BANKURA,SONAMUKHI,5,2,6,136,84,2,235
WEST BENGAL,BANKURA,TALDANGRA,27,0,7,474,81,15,604
WEST BENGAL,BIRBHUM,BOLPUR-SRINIKETAN,13,0,1,322,122,0,458
WEST BENGAL,BIRBHUM,DUBRAJPUR,13,0,0,397,5,1,416
WEST BENGAL,BIRBHUM,ILLAMBAZAR,22,0,9,875,77,1,984
WEST BENGAL,BIRBHUM,KHAYRASOLE,12,1,4,95,16,23,151
WEST BENGAL,BIRBHUM,LABPUR,NA,NA,NA,NA,NA,NA,NA
WEST BENGAL,BIRBHUM,MAYURESWAR-I,NA,NA,NA,NA,NA,NA,NA
WEST BENGAL,BIRBHUM,MAYURESWAR-II,NA,NA,NA,NA,NA,NA,NA
WEST BENGAL,BIRBHUM,MD.BAZAR,17,0,1,263,1,1,283
WEST BENGAL,BIRBHUM,MURARAI II,33,1,132,256,220,1,643
WEST BENGAL,BIRBHUM,MURARAI-I,NA,NA,NA,NA,NA,NA,NA
WEST BENGAL,BIRBHUM,NALHATI-I,30,2,10,581,194,0,817
WEST BENGAL,BIRBHUM,NALHATI-II,28,0,1,111,4,2,146
WEST BENGAL,BIRBHUM,NANUR,NA,NA,NA,NA,NA,NA,NA
WEST BENGAL,BIRBHUM,RAJNAGAR,NA,NA,NA,NA,NA,NA,NA
WEST BENGAL,BIRBHUM,RAMPURHAT-I,144,0,0,253,77,0,474
WEST BENGAL,BIRBHUM,RAMPURHAT-II,3,0,0,9,100,0,112
WEST BENGAL,BIRBHUM,SAINTHIA,0,0,1,100,38,5,144
WEST BENGAL,BIRBHUM,SURI-I,5,0,0,11,0,0,16
WEST BENGAL,BIRBHUM,SURI-II,1,0,0,1,27,0,29
WEST BENGAL,BURDWAN,ANDAL,5,0,3,2,3,2,15
WEST BENGAL,BURDWAN,ASANSOL MUNI. CORPN.,NA,NA,NA,NA,NA,NA,NA
WEST BENGAL,BURDWAN,AUSGRAM - I,NA,NA,NA,NA,NA,NA,NA
WEST BENGAL,BURDWAN,AUSGRAM - II,19,0,27,283,63,1,393
WEST BENGAL,BURDWAN,BARABONI,57,0,28,455,28,1,569
WEST BENGAL,BURDWAN,BHATAR,1,0,0,32,4,0,37
WEST BENGAL,BURDWAN,BURDWAN - I,0,0,0,0,3,4,7
WEST BENGAL,BURDWAN,BURDWAN - II,NA,NA,NA,NA,NA,NA,NA
WEST BENGAL,BURDWAN,DURGAPUR-FARIDPUR,28,0,6,314,85,0,433
WEST BENGAL,BURDWAN,GALSI - I,26,0,0,95,145,2,268
WEST BENGAL,BURDWAN,GALSI - II,NA,NA,NA,NA,NA,NA,NA
WEST BENGAL,BURDWAN,JAMALPUR,NA,NA,NA,NA,NA,NA,NA
WEST BENGAL,BURDWAN,JAMURIA,5,0,1,172,270,2,450
WEST BENGAL,BURDWAN,KALNA - I,0,0,0,79,0,0,79
WEST BENGAL,BURDWAN,KALNA - II,20,1,0,0,0,0,21
WEST BENGAL,BURDWAN,KANKSA,7,0,0,16,0,0,23
WEST BENGAL,BURDWAN,KATWA - I,4,0,0,15,0,0,19
WEST BENGAL,BURDWAN,KATWA - II,NA,NA,NA,NA,NA,NA,NA
WEST BENGAL,BURDWAN,KETUGRAM - I,39,4,0,0,0,0,43
WEST BENGAL,BURDWAN,KETUGRAM - II,5,0,0,46,8,0,59
WEST BENGAL,BURDWAN,KHANDAGHOSH,NA,NA,NA,NA,NA,NA,NA
WEST BENGAL,BURDWAN,KULTI MUNICIPALITY,NA,NA,NA,NA,NA,NA,NA
WEST BENGAL,BURDWAN,MEMARI - I,0,0,0,0,41,0,41
WEST BENGAL,BURDWAN,MEMARI - II,46,0,2,3,3,0,54
WEST BENGAL,BURDWAN,MONGALKOTE,8,68,3,267,140,2,488
WEST BENGAL,BURDWAN,MONTESWAR,9,0,16,215,46,1,287
WEST BENGAL,BURDWAN,PANDAVASWAR,1,0,0,35,34,0,70
WEST BENGAL,BURDWAN,PURBASTHALI - I,0,1,0,46,3,1,51
WEST BENGAL,BURDWAN,PURBASTHALI - II,0,0,0,9,0,0,9
WEST BENGAL,BURDWAN,RAINA - I,NA,NA,NA,NA,NA,NA,NA
WEST BENGAL,BURDWAN,RAINA - II,6,0,0,34,1,0,41
WEST BENGAL,BURDWAN,RANIGANJ,32,0,10,50,258,4,354
WEST BENGAL,BURDWAN,SALANPUR,11,2,8,132,86,2,241
WEST BENGAL,COOCHBEHAR,COOCHBEHAR - I,0,0,2,0,147,1,150
WEST BENGAL,COOCHBEHAR,COOCHBEHAR - II,0,0,0,0,1,0,1
WEST BENGAL,COOCHBEHAR,DINHATA - I,0,0,0,0,5,0,5
WEST BENGAL,COOCHBEHAR,DINHATA - II,0,0,0,0,2,0,2
WEST BENGAL,COOCHBEHAR,HALDIBARI,0,0,0,0,1,0,1
WEST BENGAL,COOCHBEHAR,MATHABHANGA - I,0,0,0,0,45,0,45
WEST BENGAL,COOCHBEHAR,MATHABHANGA - II,0,0,0,0,1,0,1
WEST BENGAL,COOCHBEHAR,MEKLIGANJ,0,0,0,0,0,10,10
WEST BENGAL,COOCHBEHAR,SITAI,0,0,0,0,2,0,2
WEST BENGAL,COOCHBEHAR,SITALKUCHI,0,0,0,0,1,0,1
WEST BENGAL,COOCHBEHAR,TUFANGANJ - I,NA,NA,NA,NA,NA,NA,NA
WEST BENGAL,COOCHBEHAR,TUFANGANJ - II,0,0,0,0,1,0,1
WEST BENGAL,DAKSHIN DINAJPUR,BALURGHAT,91,3,5,526,687,0,1312
WEST BENGAL,DAKSHIN DINAJPUR,BANSHIHARI,10,0,29,51,196,2,288
WEST BENGAL,DAKSHIN DINAJPUR,GANGARAMPUR,21,2,168,152,467,3,813
WEST BENGAL,DAKSHIN DINAJPUR,HILI,12,0,3,43,68,2,128
WEST BENGAL,DAKSHIN DINAJPUR,KUMARGANJ,62,0,80,522,420,3,1087
WEST BENGAL,DAKSHIN DINAJPUR,KUSHMANDI,133,1,34,255,223,6,652
WEST BENGAL,DAKSHIN DINAJPUR,TAPAN,11,0,50,743,432,0,1236
WEST BENGAL,DARJEELING,DARJEELING PULBAZAR,1,0,0,0,0,8,9
WEST BENGAL,DARJEELING,GORUBATHAN(KALIMIII),4,0,0,0,0,1,5
WEST BENGAL,DARJEELING,JOREBUNGLOW SUKHIAPE,NA,NA,NA,NA,NA,NA,NA
WEST BENGAL,DARJEELING,KALIMPONG-I,11,0,11,0,0,0,22
WEST BENGAL,DARJEELING,KALIMPONG-II,11,0,0,0,0,0,11
WEST BENGAL,DARJEELING,KHONBANI,1,0,0,0,10,0,11
WEST BENGAL,DARJEELING,KURSEONG,8,0,0,0,0,11,19
WEST BENGAL,DARJEELING,MATIGARA,6,0,10,1,5,0,22
WEST BENGAL,DARJEELING,MIRIK,69,0,0,0,0,3,72
WEST BENGAL,DARJEELING,NAXAL BARI,20,0,42,2,1,5,70
WEST BENGAL,DARJEELING,PHANSIDEOA,4,0,1,0,0,4,9
WEST BENGAL,DARJEELING,RANGLI (TAKDAH),6,0,0,0,0,12,18
WEST BENGAL,HOOGLY,ARAMBAGH,1,0,0,43,6,0,50
WEST BENGAL,HOOGLY,BALAGARH,NA,NA,NA,NA,NA,NA,NA
WEST BENGAL,HOOGLY,CHANDITALA - I,NA,NA,NA,NA,NA,NA,NA
WEST BENGAL,HOOGLY,CHANDITALA - II,NA,NA,NA,NA,NA,NA,NA
WEST BENGAL,HOOGLY,CHINSURAH-MOGRA,0,0,0,0,2,0,2
WEST BENGAL,HOOGLY,DHANIAKHALI,3,0,4,22,9,0,38
WEST BENGAL,HOOGLY,GOGHAT - I,NA,NA,NA,NA,NA,NA,NA
WEST BENGAL,HOOGLY,GOGHAT - II,1,0,2,58,27,0,88
WEST BENGAL,HOOGLY,HARIPAL,0,0,0,9,1,0,10
WEST BENGAL,HOOGLY,JANGIPARA,NA,NA,NA,NA,NA,NA,NA
WEST BENGAL,HOOGLY,KHANAKUL - I,5,0,0,0,1,0,6
WEST BENGAL,HOOGLY,KHANAKUL - II,14,0,1,0,3,0,18
WEST BENGAL,HOOGLY,PANDUA,0,0,0,0,6,0,6
WEST BENGAL,HOOGLY,POLBA-DADPUR,1,1,0,54,69,7,132
WEST BENGAL,HOOGLY,PURSURAH,1,0,0,1,32,0,34
WEST BENGAL,HOOGLY,SERAMPUR UTTARPARA,NA,NA,NA,NA,NA,NA,NA
WEST BENGAL,HOOGLY,SINGUR,NA,NA,NA,NA,NA,NA,NA
WEST BENGAL,HOOGLY,TARAKESWAR,NA,NA,NA,NA,NA,NA,NA
WEST BENGAL,HOWRAH,AMTA - I,NA,NA,NA,NA,NA,NA,NA
WEST BENGAL,HOWRAH,AMTA - II,2,0,0,0,0,0,2
WEST BENGAL,HOWRAH,BAGNAN - I,34,0,16,0,0,0,50
WEST BENGAL,HOWRAH,BAGNAN - II,NA,NA,NA,NA,NA,NA,NA
WEST BENGAL,HOWRAH,BALLY JAGACHA,94,0,0,0,57,0,151
WEST BENGAL,HOWRAH,DOMJUR,NA,NA,NA,NA,NA,NA,NA
WEST BENGAL,HOWRAH,JAGATBALLAVPUR,20,0,0,0,0,0,20
WEST BENGAL,HOWRAH,PANCHLA,17,4,38,68,663,0,790
WEST BENGAL,HOWRAH,SANKRAIL,NA,NA,NA,NA,NA,NA,NA
WEST BENGAL,HOWRAH,SHYAMPUR - I,11,0,0,0,0,0,11
WEST BENGAL,HOWRAH,SHYAMPUR - II,0,0,53,0,0,0,53
WEST BENGAL,HOWRAH,UDAYNARAYANPUR,NA,NA,NA,NA,NA,NA,NA
WEST BENGAL,HOWRAH,ULUBERIA - I,55,0,0,3,261,0,319
WEST BENGAL,HOWRAH,ULUBERIA - II,44,0,0,0,1,0,45
WEST BENGAL,JALPAIGURI,ALIPURDUAR - I,5,0,0,4,0,0,9
WEST BENGAL,JALPAIGURI,ALIPURDUAR - II,10,0,1,2,18,0,31
WEST BENGAL,JALPAIGURI,DHUPGURI,1,0,8,0,6,0,15
WEST BENGAL,JALPAIGURI,FALAKATA,2,0,2,0,5,1,10
WEST BENGAL,JALPAIGURI,KALCHINI,10,0,20,24,0,2,56
WEST BENGAL,JALPAIGURI,KUMARGRAM,5,0,34,9,25,0,73
WEST BENGAL,JALPAIGURI,MADARIHAT,30,0,6,2,1,0,39
WEST BENGAL,JALPAIGURI,MAL,0,0,1,6,3,6,16
