-----
{
 "description": "The table refers to block wise distribution of Deep Tubewells according to source of finance . The report has been sourced from 2nd census of minor irrigation scheme(1993-94) from ministry of water resources.", 
 "file_name": "blckdptbwltab3.6.csv", 
 "title": "Download CSV for Block wise Distribution of Deep Tubewells according to source of Finance for 2nd Census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdptbwltab3.6.csv"
}
-----
-----
{
 "description": "The table refers to block wise distribution of Deep Tubewells according to horse power of lifting device . The report has been sourced from 2nd census of minor irrigation scheme(1993-94) from ministry of water resources.", 
 "file_name": "blckdptbwltab3.9.csv", 
 "title": "Download CSV for Block wise Distribution of Deep Tubewells according to Horse Power of Lifting Device for 2nd Census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdptbwltab3.9.csv"
}
-----
"State","District","Block","Horse Power (0-6)","Horse Power (6 - 12)","Horse Power (12 - 18)","Horse Power (Above 18)","Total"
"UTTAR PRADESH","LALITPUR","MEHRONI",NA,NA,NA,NA,NA
"UTTAR PRADESH","LALITPUR","TALBEHAT",NA,NA,NA,NA,NA
"UTTAR PRADESH","LUCKNOW","BAKSHI KA TALAB",0,0,0,1,1
"UTTAR PRADESH","LUCKNOW","CHINHAT",0,7,2,4,13
"UTTAR PRADESH","LUCKNOW","GOSAIGANJ",0,0,2,1,3
"UTTAR PRADESH","LUCKNOW","KAKORI",0,5,6,0,11
"UTTAR PRADESH","LUCKNOW","MALIHABAD",NA,NA,NA,NA,NA
"UTTAR PRADESH","LUCKNOW","MALL",0,0,0,2,2
"UTTAR PRADESH","LUCKNOW","MOHANLALGANJ",NA,NA,NA,NA,NA
"UTTAR PRADESH","LUCKNOW","SAROJNINAGAR",0,2,0,1,3
"UTTAR PRADESH","MAHOBA","CHARKHARI",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAHOBA","JAITPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAHOBA","KABARAI",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAHOBA","PANWADI",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAHRAJGANJ","BRIDGEMANGANJ",1,0,35,1,37
"UTTAR PRADESH","MAHRAJGANJ","DHANI",0,0,4,0,4
"UTTAR PRADESH","MAHRAJGANJ","GHUGHULI",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAHRAJGANJ","LAKSHMIPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAHRAJGANJ","MAHRAJGANJ SADAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAHRAJGANJ","MITHAURA",2,0,0,0,2
"UTTAR PRADESH","MAHRAJGANJ","NAUTANAWA",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAHRAJGANJ","NICHLAUL",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAHRAJGANJ","PANIYARA",1,0,1,0,2
"UTTAR PRADESH","MAHRAJGANJ","PARTAWAL",0,2,0,0,2
"UTTAR PRADESH","MAHRAJGANJ","PHARENDA",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAHRAJGANJ","SISWA",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAINPURI","BARNAHAL",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAINPURI","BEWAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAINPURI","GHIROR",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAINPURI","JAGIR",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAINPURI","KARHAL",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAINPURI","KISHANI",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAINPURI","KURAWALI",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAINPURI","MAINPURI",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAINPURI","SULTANGANJ",NA,NA,NA,NA,NA
"UTTAR PRADESH","MATHURA","BALDEV",NA,NA,NA,NA,NA
"UTTAR PRADESH","MATHURA","CHHATA",NA,NA,NA,NA,NA
"UTTAR PRADESH","MATHURA","CHOMUHA",NA,NA,NA,NA,NA
"UTTAR PRADESH","MATHURA","FAREH",NA,NA,NA,NA,NA
"UTTAR PRADESH","MATHURA","GOVERDHAN",NA,NA,NA,NA,NA
"UTTAR PRADESH","MATHURA","MAAT",NA,NA,NA,NA,NA
"UTTAR PRADESH","MATHURA","MATHURA",NA,NA,NA,NA,NA
"UTTAR PRADESH","MATHURA","NAND GAWON",NA,NA,NA,NA,NA
"UTTAR PRADESH","MATHURA","NOHJHIL",NA,NA,NA,NA,NA
"UTTAR PRADESH","MATHURA","RAYA",NA,NA,NA,NA,NA
"UTTAR PRADESH","MATHURA","SADABAB",NA,NA,NA,NA,NA
"UTTAR PRADESH","MATHURA","SAHPAU",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAU","BADRAW",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAU","DOHARIGHAT",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAU","FATEEHPUR MANDAVA",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAU","GHOSI",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAU","KOPAGANJ",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAU","MUHAMMDABAD",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAU","PARDHA",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAU","RANIPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAU","RATANPURA",NA,NA,NA,NA,NA
"UTTAR PRADESH","MEERUT","BAGHPAT",0,0,4,0,4
"UTTAR PRADESH","MEERUT","BARAUT",0,0,0,4,4
"UTTAR PRADESH","MEERUT","BINAULI",0,6,32,27,65
"UTTAR PRADESH","MEERUT","CHAPROULI",NA,NA,NA,NA,NA
"UTTAR PRADESH","MEERUT","DAURALA",0,0,12,0,12
"UTTAR PRADESH","MEERUT","HASTINAPUR",0,0,13,1,14
"UTTAR PRADESH","MEERUT","JANI KHURD",0,6,4,0,10
"UTTAR PRADESH","MEERUT","KHARKHODA",0,2,5,1,8
"UTTAR PRADESH","MEERUT","KHEKRA",1,0,0,4,5
"UTTAR PRADESH","MEERUT","MACHHRA",0,0,0,1,1
"UTTAR PRADESH","MEERUT","MAWANA",0,1,10,0,11
"UTTAR PRADESH","MEERUT","MEERUT",0,8,4,1,13
"UTTAR PRADESH","MEERUT","PARIKSHITGARH",0,0,32,0,32
"UTTAR PRADESH","MEERUT","PILANA",0,0,0,1,1
"UTTAR PRADESH","MEERUT","RAJPURA",0,0,9,1,10
"UTTAR PRADESH","MEERUT","ROHTA",0,0,0,1,1
"UTTAR PRADESH","MEERUT","SARDHANA",0,15,1,4,20
"UTTAR PRADESH","MEERUT","SARURPUR KHURD",0,0,3,11,14
"UTTAR PRADESH","MIRZAPUR","CHHANBEY",0,5,0,27,32
"UTTAR PRADESH","MIRZAPUR","CITY",0,1,1,7,9
"UTTAR PRADESH","MIRZAPUR","HALIYA",NA,NA,NA,NA,NA
"UTTAR PRADESH","MIRZAPUR","JAMALPUR",0,0,0,1,1
"UTTAR PRADESH","MIRZAPUR","KONE",0,1,10,39,50
"UTTAR PRADESH","MIRZAPUR","LALGANJ",NA,NA,NA,NA,NA
"UTTAR PRADESH","MIRZAPUR","MAJHWAN",0,10,14,89,113
"UTTAR PRADESH","MIRZAPUR","MARIHAN",NA,NA,NA,NA,NA
"UTTAR PRADESH","MIRZAPUR","NARAYANPUR",0,1,0,6,7
"UTTAR PRADESH","MIRZAPUR","PAHARI",0,4,0,2,6
"UTTAR PRADESH","MIRZAPUR","RAJGARH",NA,NA,NA,NA,NA
"UTTAR PRADESH","MIRZAPUR","SIKHAR",1,0,1,14,16
"UTTAR PRADESH","MORADABAD","AMROHA",NA,NA,NA,NA,NA
"UTTAR PRADESH","MORADABAD","ASMOLI",0,0,16,0,16
"UTTAR PRADESH","MORADABAD","BANIYA KHERA",NA,NA,NA,NA,NA
"UTTAR PRADESH","MORADABAD","BHAGATPUR TANDA",NA,NA,NA,NA,NA
"UTTAR PRADESH","MORADABAD","BHJOI",0,0,2,0,2
"UTTAR PRADESH","MORADABAD","BILARI",0,0,16,0,16
"UTTAR PRADESH","MORADABAD","CHHAJLET",NA,NA,NA,NA,NA
"UTTAR PRADESH","MORADABAD","DHANORA",0,3,0,0,3
"UTTAR PRADESH","MORADABAD","DILARI",NA,NA,NA,NA,NA
"UTTAR PRADESH","MORADABAD","GAJROLA",0,0,16,0,16
"UTTAR PRADESH","MORADABAD","GANGESHWARI",NA,NA,NA,NA,NA
"UTTAR PRADESH","MORADABAD","HASANPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","MORADABAD","JOYA",NA,NA,NA,NA,NA
"UTTAR PRADESH","MORADABAD","KUNDARKEE",NA,NA,NA,NA,NA
"UTTAR PRADESH","MORADABAD","MORADABAD",NA,NA,NA,NA,NA
"UTTAR PRADESH","MORADABAD","MUNDAPANDEY",0,0,15,0,15
"UTTAR PRADESH","MORADABAD","PAWANSA",NA,NA,NA,NA,NA
"UTTAR PRADESH","MORADABAD","SAMBHAL",NA,NA,NA,NA,NA
"UTTAR PRADESH","MORADABAD","THAKURDWARA",NA,NA,NA,NA,NA
"UTTAR PRADESH","MUZAFFER NAGAR","BAGHARA",NA,NA,NA,NA,NA
"UTTAR PRADESH","MUZAFFER NAGAR","BUDHANA",0,0,8,67,75
"UTTAR PRADESH","MUZAFFER NAGAR","CHARTHAWAL",0,0,12,15,27
"UTTAR PRADESH","MUZAFFER NAGAR","JANSATH",0,0,0,2,2
"UTTAR PRADESH","MUZAFFER NAGAR","KAIRANA",1,2,8,1,12
"UTTAR PRADESH","MUZAFFER NAGAR","KANDHLA",0,0,2,16,18
"UTTAR PRADESH","MUZAFFER NAGAR","KHATOLI",NA,NA,NA,NA,NA
"UTTAR PRADESH","MUZAFFER NAGAR","MORNA",0,0,1,3,4
"UTTAR PRADESH","MUZAFFER NAGAR","MUZAFFER NAGAR SADAR",0,0,5,5,10
"UTTAR PRADESH","MUZAFFER NAGAR","PURKAZI",2,6,1,15,24
"UTTAR PRADESH","MUZAFFER NAGAR","SHAHPUR",0,1,13,8,22
"UTTAR PRADESH","MUZAFFER NAGAR","SHAMLI",0,0,0,1,1
"UTTAR PRADESH","MUZAFFER NAGAR","THANA BHAVAN",0,0,9,4,13
"UTTAR PRADESH","MUZAFFER NAGAR","UN",3,0,43,16,62
"UTTAR PRADESH","NAINITAL","BAITALGHAT",NA,NA,NA,NA,NA
"UTTAR PRADESH","NAINITAL","BHIMTAL",NA,NA,NA,NA,NA
"UTTAR PRADESH","NAINITAL","DHARI",NA,NA,NA,NA,NA
"UTTAR PRADESH","NAINITAL","HALDWANI",0,1,0,55,56
"UTTAR PRADESH","NAINITAL","KOTABAGH",0,0,0,21,21
"UTTAR PRADESH","NAINITAL","OKHELKANDA",NA,NA,NA,NA,NA
"UTTAR PRADESH","NAINITAL","RAMGARH",NA,NA,NA,NA,NA
"UTTAR PRADESH","NAINITAL","RAMNAGAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","PAURI GARHWAL","BIROKHAL",NA,NA,NA,NA,NA
"UTTAR PRADESH","PAURI GARHWAL","DOGADDA",0,0,0,2,2
"UTTAR PRADESH","PAURI GARHWAL","DWARIKHAL",NA,NA,NA,NA,NA
"UTTAR PRADESH","PAURI GARHWAL","EKESHWER",NA,NA,NA,NA,NA
"UTTAR PRADESH","PAURI GARHWAL","KALJIKHAL",NA,NA,NA,NA,NA
"UTTAR PRADESH","PAURI GARHWAL","KHIRSU",NA,NA,NA,NA,NA
"UTTAR PRADESH","PAURI GARHWAL","KOT",NA,NA,NA,NA,NA
"UTTAR PRADESH","PAURI GARHWAL","NAUNIDANDA",NA,NA,NA,NA,NA
"UTTAR PRADESH","PAURI GARHWAL","PABO",NA,NA,NA,NA,NA
"UTTAR PRADESH","PAURI GARHWAL","PAURI",NA,NA,NA,NA,NA
"UTTAR PRADESH","PAURI GARHWAL","POKHRA",NA,NA,NA,NA,NA
"UTTAR PRADESH","PAURI GARHWAL","RIKHNIKHAL",NA,NA,NA,NA,NA
"UTTAR PRADESH","PAURI GARHWAL","THALISAIN",NA,NA,NA,NA,NA
"UTTAR PRADESH","PAURI GARHWAL","YAMKESWER",NA,NA,NA,NA,NA
"UTTAR PRADESH","PAURI GARHWAL","ZAHRIKHAL",NA,NA,NA,NA,NA
"UTTAR PRADESH","PILIBHIT","AMREYA",NA,NA,NA,NA,NA
"UTTAR PRADESH","PILIBHIT","BERKHEDA",0,0,1,0,1
"UTTAR PRADESH","PILIBHIT","BILSANDA",0,0,1,0,1
"UTTAR PRADESH","PILIBHIT","BISALPUR",0,0,3,0,3
"UTTAR PRADESH","PILIBHIT","LALORIKHEDA",NA,NA,NA,NA,NA
"UTTAR PRADESH","PILIBHIT","MARORI",0,1,26,0,27
"UTTAR PRADESH","PILIBHIT","PURANPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","PITHORAGARH","BARA KOTE",NA,NA,NA,NA,NA
"UTTAR PRADESH","PITHORAGARH","BERENAG",NA,NA,NA,NA,NA
"UTTAR PRADESH","PITHORAGARH","CHAMPWAT",NA,NA,NA,NA,NA
"UTTAR PRADESH","PITHORAGARH","DHARCHULA",NA,NA,NA,NA,NA
"UTTAR PRADESH","PITHORAGARH","DIDIHAT",NA,NA,NA,NA,NA
"UTTAR PRADESH","PITHORAGARH","GANGOLI HAT",NA,NA,NA,NA,NA
"UTTAR PRADESH","PITHORAGARH","KANALI CHENA",NA,NA,NA,NA,NA
"UTTAR PRADESH","PITHORAGARH","LOHAGHAT",NA,NA,NA,NA,NA
"UTTAR PRADESH","PITHORAGARH","MUNA KOT",NA,NA,NA,NA,NA
"UTTAR PRADESH","PITHORAGARH","MUNSHYARI",NA,NA,NA,NA,NA
"UTTAR PRADESH","PITHORAGARH","PATI",NA,NA,NA,NA,NA
"UTTAR PRADESH","PITHORAGARH","PITHORAGARH",NA,NA,NA,NA,NA
"UTTAR PRADESH","PRATAPGARH","AASPUR DEVSARA",NA,NA,NA,NA,NA
"UTTAR PRADESH","PRATAPGARH","BABAGANJ",NA,NA,NA,NA,NA
"UTTAR PRADESH","PRATAPGARH","BIHAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","PRATAPGARH","GAURA",NA,NA,NA,NA,NA
"UTTAR PRADESH","PRATAPGARH","KALAKANKAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","PRATAPGARH","KUNDA",NA,NA,NA,NA,NA
"UTTAR PRADESH","PRATAPGARH","LAXMANPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","PRATAPGARH","MANDHATA",NA,NA,NA,NA,NA
"UTTAR PRADESH","PRATAPGARH","MANGRAURA",NA,NA,NA,NA,NA
"UTTAR PRADESH","PRATAPGARH","PATTI",NA,NA,NA,NA,NA
"UTTAR PRADESH","PRATAPGARH","RAMPUR KHAS",NA,NA,NA,NA,NA
"UTTAR PRADESH","PRATAPGARH","RAMPUR-SANGRAMGARH.",NA,NA,NA,NA,NA
"UTTAR PRADESH","PRATAPGARH","SADAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","PRATAPGARH","SANDWA CHANDRIKA",NA,NA,NA,NA,NA
"UTTAR PRADESH","PRATAPGARH","SANGIPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","PRATAPGARH","SHIVGARH",NA,NA,NA,NA,NA
"UTTAR PRADESH","RAEBARELY","AMANWA",NA,NA,NA,NA,NA
"UTTAR PRADESH","RAEBARELY","BACHRAVAN",NA,NA,NA,NA,NA
"UTTAR PRADESH","RAEBARELY","BAHADUR PUR",0,0,0,1,1
"UTTAR PRADESH","RAEBARELY","CHHATOH",NA,NA,NA,NA,NA
"UTTAR PRADESH","RAEBARELY","DALMAU",NA,NA,NA,NA,NA
"UTTAR PRADESH","RAEBARELY","DEEH",0,0,0,2,2
"UTTAR PRADESH","RAEBARELY","HARCHANDPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","RAEBARELY","JAGAT PUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","RAEBARELY","KHEERO",NA,NA,NA,NA,NA
"UTTAR PRADESH","RAEBARELY","LAL GANJ",NA,NA,NA,NA,NA
"UTTAR PRADESH","RAEBARELY","MAHARAJ GANJ",NA,NA,NA,NA,NA
"UTTAR PRADESH","RAEBARELY","RAHI",NA,NA,NA,NA,NA
"UTTAR PRADESH","RAEBARELY","SALON",0,0,3,2,5
"UTTAR PRADESH","RAEBARELY","SARANI",0,0,0,4,4
"UTTAR PRADESH","RAEBARELY","SATAON",0,0,0,2,2
"UTTAR PRADESH","RAEBARELY","SHIV GARH",NA,NA,NA,NA,NA
"UTTAR PRADESH","RAEBARELY","SINGHPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","RAEBARELY","TILOI",NA,NA,NA,NA,NA
"UTTAR PRADESH","RAEBARELY","UCHAHAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","RAMPUR","BILASPUR",1,0,13,25,39
"UTTAR PRADESH","RAMPUR","CHAMRAON",0,0,11,19,30
"UTTAR PRADESH","RAMPUR","MILAK",1,0,9,17,27
"UTTAR PRADESH","RAMPUR","SADAR (RAMPUR)",1,0,8,18,27
"UTTAR PRADESH","RAMPUR","SHAHABAD",1,0,11,21,33
"UTTAR PRADESH","RAMPUR","SUAR",1,0,13,25,39
"UTTAR PRADESH","SAHARANPUR","BALYA KHERI",NA,NA,NA,NA,NA
"UTTAR PRADESH","SAHARANPUR","DEOBAND",NA,NA,NA,NA,NA
"UTTAR PRADESH","SAHARANPUR","GANGOH",NA,NA,NA,NA,NA
"UTTAR PRADESH","SAHARANPUR","MUZAFFARABAD",NA,NA,NA,NA,NA
"UTTAR PRADESH","SAHARANPUR","NAGAL",NA,NA,NA,NA,NA
"UTTAR PRADESH","SAHARANPUR","NAKUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","SAHARANPUR","NANAUTA",NA,NA,NA,NA,NA
"UTTAR PRADESH","SAHARANPUR","PUVARKA",NA,NA,NA,NA,NA
"UTTAR PRADESH","SAHARANPUR","RAMPUR MANIHARAN",NA,NA,NA,NA,NA
"UTTAR PRADESH","SAHARANPUR","SADAULI QADEEM",NA,NA,NA,NA,NA
"UTTAR PRADESH","SAHARANPUR","SARSAWAN",NA,NA,NA,NA,NA
"UTTAR PRADESH","SANT RAVIDAS NAGAR","AURAI",2,1,2,88,93
"UTTAR PRADESH","SANT RAVIDAS NAGAR","BHADOHI",2,4,2,105,113
"UTTAR PRADESH","SANT RAVIDAS NAGAR","DEEGH",7,2,0,80,89
"UTTAR PRADESH","SANT RAVIDAS NAGAR","GYANPUR",1,0,8,64,73
"UTTAR PRADESH","SANT RAVIDAS NAGAR","SURIYAWA",3,0,46,20,69
"UTTAR PRADESH","SHAHJAHANPUR","BANDA",NA,NA,NA,NA,NA
"UTTAR PRADESH","SHAHJAHANPUR","BHAAWAL KHERA",1,1,3,0,5
"UTTAR PRADESH","SHAHJAHANPUR","DADROL",1,0,0,17,18
"UTTAR PRADESH","SHAHJAHANPUR","JAITIPUR",0,10,4,2,16
"UTTAR PRADESH","SHAHJAHANPUR","JALALABAD",0,1,4,1,6
"UTTAR PRADESH","SHAHJAHANPUR","KALAN",NA,NA,NA,NA,NA
"UTTAR PRADESH","SHAHJAHANPUR","KANTH",NA,NA,NA,NA,NA
"UTTAR PRADESH","SHAHJAHANPUR","KHUDAGANJ KATRA",0,1,2,2,5
"UTTAR PRADESH","SHAHJAHANPUR","KHUTAR",2,3,9,0,14
"UTTAR PRADESH","SHAHJAHANPUR","MIRZAPUR",1,5,1,0,7
"UTTAR PRADESH","SHAHJAHANPUR","NIGOHI",0,6,4,1,11
"UTTAR PRADESH","SHAHJAHANPUR","POWAYAN",NA,NA,NA,NA,NA
"UTTAR PRADESH","SHAHJAHANPUR","SINDHAULI",0,0,15,0,15
"UTTAR PRADESH","SHAHJAHANPUR","TILHER",NA,NA,NA,NA,NA
"UTTAR PRADESH","SIDDHARTH NAGAR","BADHANI",NA,NA,NA,NA,NA
"UTTAR PRADESH","SIDDHARTH NAGAR","BANSI",NA,NA,NA,NA,NA
"UTTAR PRADESH","SIDDHARTH NAGAR","BHANAWAPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","SIDDHARTH NAGAR","BIRDPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","SIDDHARTH NAGAR","DUMARIYA GANJ",NA,NA,NA,NA,NA
"UTTAR PRADESH","SIDDHARTH NAGAR","ITWA",NA,NA,NA,NA,NA
"UTTAR PRADESH","SIDDHARTH NAGAR","JOGIYA",NA,NA,NA,NA,NA
"UTTAR PRADESH","SIDDHARTH NAGAR","KHESRAHA",NA,NA,NA,NA,NA
"UTTAR PRADESH","SIDDHARTH NAGAR","KHUNION",NA,NA,NA,NA,NA
"UTTAR PRADESH","SIDDHARTH NAGAR","MITHWAL",NA,NA,NA,NA,NA
"UTTAR PRADESH","SIDDHARTH NAGAR","NAUGHAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","SIDDHARTH NAGAR","SAANTHA",NA,NA,NA,NA,NA
"UTTAR PRADESH","SIDDHARTH NAGAR","SHOHRATH GARH",NA,NA,NA,NA,NA
"UTTAR PRADESH","SIDDHARTH NAGAR","USKA BAZAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","SITAPUR","AILIYA",NA,NA,NA,NA,NA
"UTTAR PRADESH","SITAPUR","BEHTA",NA,NA,NA,NA,NA
"UTTAR PRADESH","SITAPUR","BESWAN",NA,NA,NA,NA,NA
"UTTAR PRADESH","SITAPUR","GODLAMAO",0,0,1,16,17
"UTTAR PRADESH","SITAPUR","HARGAON",0,0,8,0,8
"UTTAR PRADESH","SITAPUR","KASMANDA",NA,NA,NA,NA,NA
"UTTAR PRADESH","SITAPUR","KHAIRABAD",0,8,7,6,21
"UTTAR PRADESH","SITAPUR","LAHERPUR",0,0,20,9,29
"UTTAR PRADESH","SITAPUR","MACHREHTA",0,6,2,0,8
"UTTAR PRADESH","SITAPUR","MAHMOODABAD",NA,NA,NA,NA,NA
"UTTAR PRADESH","SITAPUR","MAHOLI",1,0,4,0,5
"UTTAR PRADESH","SITAPUR","MISHRIKH",0,10,5,0,15
"UTTAR PRADESH","SITAPUR","PAHLA",NA,NA,NA,NA,NA
"UTTAR PRADESH","SITAPUR","PERSENDI",NA,NA,NA,NA,NA
"UTTAR PRADESH","SITAPUR","PISWAN",NA,NA,NA,NA,NA
"UTTAR PRADESH","SITAPUR","RAMPUR MATHURA",0,0,2,0,2
"UTTAR PRADESH","SITAPUR","REUSA",0,0,2,0,2
"UTTAR PRADESH","SITAPUR","SAKEREN",NA,NA,NA,NA,NA
"UTTAR PRADESH","SITAPUR","SIDHAOLI",0,0,6,0,6
"UTTAR PRADESH","SONBHADRA","BABHANI",NA,NA,NA,NA,NA
"UTTAR PRADESH","SONBHADRA","CHATRA",NA,NA,NA,NA,NA
"UTTAR PRADESH","SONBHADRA","CHOPAN",NA,NA,NA,NA,NA
"UTTAR PRADESH","SONBHADRA","DUDDHI",NA,NA,NA,NA,NA
"UTTAR PRADESH","SONBHADRA","LALGANJ",NA,NA,NA,NA,NA
"UTTAR PRADESH","SONBHADRA","MEYOURPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","SONBHADRA","NAGAOA",NA,NA,NA,NA,NA
"UTTAR PRADESH","SONBHADRA","RABERTSGANJ",NA,NA,NA,NA,NA
"UTTAR PRADESH","SULTANPUR","AKHANDNAGAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","SULTANPUR","AMETHI",NA,NA,NA,NA,NA
"UTTAR PRADESH","SULTANPUR","BALDERAI",NA,NA,NA,NA,NA
"UTTAR PRADESH","SULTANPUR","BHADAIYAN",0,0,8,20,28
"UTTAR PRADESH","SULTANPUR","BHADAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","SULTANPUR","BHETUA",0,2,1,32,35
"UTTAR PRADESH","SULTANPUR","DHANPATGANJ",NA,NA,NA,NA,NA
"UTTAR PRADESH","SULTANPUR","DOSTPUR",6,0,1,0,7
"UTTAR PRADESH","SULTANPUR","DUBEYPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","SULTANPUR","GAURIGANJ",NA,NA,NA,NA,NA
"UTTAR PRADESH","SULTANPUR","JAGDISHPUR",0,0,1,17,18
"UTTAR PRADESH","SULTANPUR","JAISINGHPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","SULTANPUR","JAMON",NA,NA,NA,NA,NA
"UTTAR PRADESH","SULTANPUR","KADIPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","SULTANPUR","KUREBHAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","SULTANPUR","KURWAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","SULTANPUR","LAMBHUA",0,0,0,3,3
"UTTAR PRADESH","SULTANPUR","MUSAFIRKHANA",NA,NA,NA,NA,NA
"UTTAR PRADESH","SULTANPUR","PRATAPPUR KAMAINCHA",NA,NA,NA,NA,NA
"UTTAR PRADESH","SULTANPUR","SANGRAMPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","SULTANPUR","SHAHGARH",NA,NA,NA,NA,NA
"UTTAR PRADESH","SULTANPUR","SHUKUL_BAZAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","TEHRI GARHWAL","BHILANGANA",NA,NA,NA,NA,NA
"UTTAR PRADESH","TEHRI GARHWAL","CHAMBA",NA,NA,NA,NA,NA
"UTTAR PRADESH","TEHRI GARHWAL","DEVAPRAYAG",NA,NA,NA,NA,NA
"UTTAR PRADESH","TEHRI GARHWAL","JAKHANIDHAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","TEHRI GARHWAL","JAKHOLI",NA,NA,NA,NA,NA
"UTTAR PRADESH","TEHRI GARHWAL","JAUNPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","TEHRI GARHWAL","KIRTI NAGAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","TEHRI GARHWAL","NARENDRA NAGAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","TEHRI GARHWAL","PRATAP NAGAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","TEHRI GARHWAL","THAULDAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","UDHAMSINGH NAGAR","BAAJPUR",4,5,27,2,38
"UTTAR PRADESH","UDHAMSINGH NAGAR","GADARPUR",11,0,2,0,13
"UTTAR PRADESH","UDHAMSINGH NAGAR","JASPUR",5,8,37,13,63
"UTTAR PRADESH","UDHAMSINGH NAGAR","KASHIPUR",11,5,16,3,35
"UTTAR PRADESH","UDHAMSINGH NAGAR","KHATIMA",2,14,55,4,75
"UTTAR PRADESH","UDHAMSINGH NAGAR","RUDRAPUR",38,30,23,3,94
"UTTAR PRADESH","UDHAMSINGH NAGAR","SITARGANJ",0,7,14,1,22
"UTTAR PRADESH","UNNAO","ASOHA",NA,NA,NA,NA,NA
"UTTAR PRADESH","UNNAO","AURAS",NA,NA,NA,NA,NA
"UTTAR PRADESH","UNNAO","BANGARMAU",NA,NA,NA,NA,NA
"UTTAR PRADESH","UNNAO","BICHHIYA",NA,NA,NA,NA,NA
"UTTAR PRADESH","UNNAO","BIGHAPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","UNNAO","FATEHPUR CHAURASI",NA,NA,NA,NA,NA
"UTTAR PRADESH","UNNAO","GANJ MORADABAD",NA,NA,NA,NA,NA
"UTTAR PRADESH","UNNAO","HASAN GANJ",NA,NA,NA,NA,NA
"UTTAR PRADESH","UNNAO","HILAULI",NA,NA,NA,NA,NA
