-----
{
 "description": "The table refers to Block wise Distribution of Surface Lift Schemes (on Tank/Pond) in use and their Potential Created and Utilized according to Public and Private. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcliftdistr5.19.csv", 
 "title": "Download CSV for Blockwise Distribution of Surface Lift Schemes (on Tank/Pond) in use and their Potential Created and Utilized according to Public and Private", 
 "url": "http://data.gov.in/sites/default/files/srfcliftdistr5.19.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,No. in use - Public,No. in use - Private,No. in use - Total,Potential created (Ha) - Public,Potential created (Ha) - Private,Potential created (Ha) - Total,Potential utilised (Ha) - Public,Potential utilised (Ha) - Private,Potential utilised (Ha) - Total
ORISSA,KHURDA,KHURDA,0,2,2,0,1,1,0,1,1
ORISSA,KHURDA,TANGI,78,19,97,100,17,117,93,17,110
ORISSA,KORAPUT,BANDHUGAON,0,0,0,0,0,0,0,0,0
ORISSA,KORAPUT,BOIPARIGUDA,12,74,86,19,57,76,13,30,42
ORISSA,KORAPUT,BORIGUMMA,0,141,141,0,74,74,0,53,53
ORISSA,KORAPUT,DASAMANTAPUR,0,0,0,0,0,0,0,0,0
ORISSA,KORAPUT,JEYPORE,1,28,29,13,53,66,11,44,55
ORISSA,KORAPUT,KORAPUT,1,7,8,4,16,20,0,16,17
ORISSA,KORAPUT,KOTPAD,0,63,63,0,225,225,0,225,225
ORISSA,KORAPUT,KUNDURA,0,0,0,0,0,0,0,0,0
ORISSA,KORAPUT,LAMTAPUT,0,0,0,0,0,0,0,0,0
ORISSA,KORAPUT,LAXMIPUR,0,0,0,0,0,0,0,0,0
ORISSA,KORAPUT,NANDAPUR,0,4,4,0,19,19,0,16,16
ORISSA,KORAPUT,NARAYANAPATNA,0,0,0,0,0,0,0,0,0
ORISSA,KORAPUT,POTANGI,0,0,0,0,0,0,0,0,0
ORISSA,KORAPUT,SEMILIGUDA,0,0,0,0,0,0,0,0,0
ORISSA,MALKANAGIRI,KALIMELA,0,2,2,0,121,121,0,1,1
ORISSA,MALKANAGIRI,KHAIRPUT,1,0,1,4,0,4,2,0,2
ORISSA,MALKANAGIRI,KORKONDA,0,3,3,0,3,3,0,1,1
ORISSA,MALKANAGIRI,KUDUMULUGUMMA,0,0,0,0,0,0,0,0,0
ORISSA,MALKANAGIRI,MALKANGIRI,0,1,1,0,2,2,0,1,1
ORISSA,MALKANAGIRI,MATHILI,0,7,7,0,9,9,0,4,4
ORISSA,MALKANAGIRI,PODIA,0,0,0,0,0,0,0,0,0
ORISSA,MAYURBHANJA,BADASAHI,0,1,1,0,2,2,0,2,2
ORISSA,MAYURBHANJA,BAHALADA,2,0,2,6,0,6,2,0,2
ORISSA,MAYURBHANJA,BANGIRIPOSI,3,35,38,20,61,81,7,31,38
ORISSA,MAYURBHANJA,BARIPADA,4,14,18,59,46,104,14,25,39
ORISSA,MAYURBHANJA,BETANATI,0,29,29,0,19,19,0,16,16
ORISSA,MAYURBHANJA,BIJATALA,1,3,4,0,1,2,0,1,1
ORISSA,MAYURBHANJA,BISOI,4,2,6,12,0,12,4,0,4
ORISSA,MAYURBHANJA,GOPABANDHUNAGAR,1,22,23,5,22,27,0,8,8
ORISSA,MAYURBHANJA,JAMADA,31,6,37,79,12,91,69,11,80
ORISSA,MAYURBHANJA,JASIPUR,0,0,0,0,0,0,0,0,0
ORISSA,MAYURBHANJA,KAPTIPADA,0,0,0,0,0,0,0,0,0
ORISSA,MAYURBHANJA,KARANJIA,0,0,0,0,0,0,0,0,0
ORISSA,MAYURBHANJA,KHUNTA,1,3,4,16,2,18,16,2,18
ORISSA,MAYURBHANJA,KULIANA,1,8,9,16,11,27,2,5,7
ORISSA,MAYURBHANJA,KUSUMI,14,2,16,7,4,11,5,2,8
ORISSA,MAYURBHANJA,MURUDA,0,6,6,0,38,38,0,18,18
ORISSA,MAYURBHANJA,RARUAN,1,7,8,2,1,2,1,1,1
ORISSA,MAYURBHANJA,RASAGOBINDAPUR,0,0,0,0,0,0,0,0,0
ORISSA,MAYURBHANJA,RIRANGAPUR,19,10,29,36,8,44,15,1,16
ORISSA,MAYURBHANJA,SAMAKHUNTA,2,13,15,20,59,79,10,21,31
ORISSA,MAYURBHANJA,SARASAKANA,4,27,31,48,91,140,34,59,94
ORISSA,MAYURBHANJA,SUKRULI,2,0,2,4,0,4,3,0,3
ORISSA,MAYURBHANJA,SULIAPADA,0,54,54,0,35,35,0,30,30
ORISSA,MAYURBHANJA,THAKURMUNDA,0,0,0,0,0,0,0,0,0
ORISSA,MAYURBHANJA,TIRING,0,1,1,0,2,2,0,0,0
ORISSA,MAYURBHANJA,UDALA,0,0,0,0,0,0,0,0,0
ORISSA,NAWARANGAPUR,CHANDAHANDI,2,1,3,0,1,1,0,0,1
ORISSA,NAWARANGAPUR,DABUGAON,21,134,155,91,129,220,64,86,150
ORISSA,NAWARANGAPUR,JHARIGAON,14,92,106,8,57,66,7,49,56
ORISSA,NAWARANGAPUR,KOSAGUMUDA,16,49,65,56,51,106,29,20,48
ORISSA,NAWARANGAPUR,NANDAHANDI,34,33,67,30,16,46,21,12,34
ORISSA,NAWARANGAPUR,NAWARANGPUR,6,6,12,8,3,12,6,3,9
ORISSA,NAWARANGAPUR,PAPADAHANDI,15,234,249,17,134,151,14,96,109
ORISSA,NAWARANGAPUR,RAIGHAR,55,24,79,131,21,153,118,19,138
ORISSA,NAWARANGAPUR,TENTULIKHUNTI,15,33,48,18,19,36,13,14,27
ORISSA,NAWARANGAPUR,UMARKOTE,19,156,175,32,118,150,25,79,104
ORISSA,NAYAGARH,BHAPUR,1,3,4,24,2,26,16,2,18
ORISSA,NAYAGARH,GANIA,0,0,0,0,0,0,0,0,0
ORISSA,NAYAGARH,KHANDAPARA,0,0,0,0,0,0,0,0,0
ORISSA,NAYAGARH,NAYAGARH,0,0,0,0,0,0,0,0,0
ORISSA,NAYAGARH,NUAGAON,0,0,0,0,0,0,0,0,0
ORISSA,NAYAGARH,ODAGAON,0,1,1,0,2,2,0,1,1
ORISSA,NAYAGARH,RANAPUR,16,8,24,141,11,153,52,6,58
ORISSA,NUAPADA,BODEN,0,0,0,0,0,0,0,0,0
ORISSA,NUAPADA,KHARIAR,0,0,0,0,0,0,0,0,0
ORISSA,NUAPADA,KOMANA,0,0,0,0,0,0,0,0,0
ORISSA,NUAPADA,NUAPADA,0,0,0,0,0,0,0,0,0
ORISSA,NUAPADA,SINAPALI,0,0,0,0,0,0,0,0,0
ORISSA,PURI,ASTARANG,57,65,122,39,41,80,29,37,66
ORISSA,PURI,BRAHMAGIRI,12,45,57,27,52,79,27,43,69
ORISSA,PURI,DELANGA,0,89,89,0,78,78,0,77,77
ORISSA,PURI,GOP,0,108,108,0,43,43,0,22,22
ORISSA,PURI,KAKATPUR,30,192,222,38,81,119,33,67,100
ORISSA,PURI,KANAS,0,40,40,0,36,36,0,36,36
ORISSA,PURI,KRISHNAPRASAD,27,10,37,110,27,137,102,26,128
ORISSA,PURI,NIMAPARA,7,42,49,18,119,137,5,54,59
ORISSA,PURI,PIPILI,61,147,208,107,105,212,92,97,188
ORISSA,PURI,PURISADAR,0,578,578,0,214,214,0,206,206
ORISSA,PURI,SATYABADI,72,258,330,104,309,413,104,299,403
ORISSA,RAYAGADA,BISAMCUTTACK,2,2,4,30,11,41,21,9,31
ORISSA,RAYAGADA,CHANDRAPUR,0,0,0,0,0,0,0,0,0
ORISSA,RAYAGADA,GUDARI,0,0,0,0,0,0,0,0,0
ORISSA,RAYAGADA,GUNUPUR,1,0,1,30,0,30,12,0,12
ORISSA,RAYAGADA,K.SINGPUR,0,0,0,0,0,0,0,0,0
ORISSA,RAYAGADA,KASHIPUR,0,0,0,0,0,0,0,0,0
ORISSA,RAYAGADA,KOLNARA,0,0,0,0,0,0,0,0,0
ORISSA,RAYAGADA,MUNIGUDA,1,0,1,0,0,0,0,0,0
ORISSA,RAYAGADA,PADMAPUR,0,0,0,0,0,0,0,0,0
ORISSA,RAYAGADA,RAMNAGUDA,0,1,1,0,19,19,0,3,3
ORISSA,RAYAGADA,RAYAGADA,0,4,4,0,13,13,0,10,10
ORISSA,SAMBALPUR,DHANAKOIDA(SAMBALPUR,2,1,3,12,120,133,4,33,37
ORISSA,SAMBALPUR,GOVINDAPUR,1,43,44,4,115,119,1,40,42
ORISSA,SAMBALPUR,JAMANKIRA,25,35,60,176,63,239,54,36,90
ORISSA,SAMBALPUR,JUJUMURA,2,52,54,13,41,54,8,36,44
ORISSA,SAMBALPUR,KUCHINDA,9,91,100,342,417,759,40,116,156
ORISSA,SAMBALPUR,MANESWAR,1,6,7,3,51,54,1,38,40
ORISSA,SAMBALPUR,NAKTIDEUL,10,2,12,38,1,38,22,0,23
ORISSA,SAMBALPUR,RAIRAKHOLA,7,1,8,10,2,12,5,1,5
ORISSA,SAMBALPUR,RENGALI,0,0,0,0,0,0,0,0,0
ORISSA,SONEPUR,BINIKA,0,1,1,0,1,1,0,1,1
ORISSA,SONEPUR,BIRMAHARAJPUR,0,0,0,0,0,0,0,0,0
ORISSA,SONEPUR,DUNGURIPALI,0,0,0,0,0,0,0,0,0
ORISSA,SONEPUR,SONEPUR,0,0,0,0,0,0,0,0,0
ORISSA,SONEPUR,TARAVA,0,6,6,0,2,2,0,2,2
ORISSA,SONEPUR,ULLUNDA,0,1,1,0,1,1,0,1,1
ORISSA,SUNDARGARH,BADAGAON,5,7,12,114,47,161,64,22,86
ORISSA,SUNDARGARH,BALISANKARA,0,6,6,0,15,15,0,5,5
ORISSA,SUNDARGARH,BISHRA,1,3,4,12,2,14,12,2,14
ORISSA,SUNDARGARH,BONAI,5,14,19,112,50,162,22,35,57
ORISSA,SUNDARGARH,GURUNDIA,1,1,2,41,2,43,1,0,1
ORISSA,SUNDARGARH,HEMAGIRI,2,3,5,1,2,4,1,2,4
ORISSA,SUNDARGARH,KOIDA,5,0,5,41,0,41,6,0,6
ORISSA,SUNDARGARH,KUANRAMUNDA,0,14,14,0,12,12,0,12,12
ORISSA,SUNDARGARH,KUTRA,1,4,5,14,23,37,4,12,16
ORISSA,SUNDARGARH,LAHUNIPADA,2,1,3,60,0,60,30,0,30
ORISSA,SUNDARGARH,LATHIKATA,0,4,4,0,5,5,0,2,2
ORISSA,SUNDARGARH,LEPHRIPADA,0,34,34,0,449,449,0,62,62
ORISSA,SUNDARGARH,NUAGAON,0,1,1,0,1,1,0,1,1
ORISSA,SUNDARGARH,RAJAGANGAPUR,0,0,0,0,0,0,0,0,0
ORISSA,SUNDARGARH,SUBDEGA,2,9,11,22,25,48,2,13,15
ORISSA,SUNDARGARH,SUNDARGARH,1,9,10,36,20,56,30,10,40
ORISSA,SUNDARGARH,TANGARPALI,0,2,2,0,8,8,0,6,6
PONDICHERRY,KARAIKAL,TRPATTINAM,0,0,0,0,0,0,0,0,0
PONDICHERRY,PONDICHERRY,VILLIANUR,0,0,0,0,0,0,0,0,0
PUNJAB,AMRITSER,VERKA,0,0,0,0,0,0,0,0,0
PUNJAB,FATEHGARH SAHIB,BASSI PATHANA,0,0,0,0,0,0,0,0,0
PUNJAB,GURDASPUR,DHARKALAN,0,0,0,0,0,0,0,0,0
PUNJAB,GURDASPUR,PATHANKOT,0,0,0,0,0,0,0,0,0
PUNJAB,HOSHIARPUR,TALWARA,5,0,5,362,0,362,108,0,108
PUNJAB,MOGA,NIHAL SINGH WALA,0,0,0,0,0,0,0,0,0
PUNJAB,PATIALA,DERABASSI,0,0,0,0,0,0,0,0,0
PUNJAB,PATIALA,KANOR,0,20,20,0,273,273,0,273,273
PUNJAB,PATIALA,PATRAN,0,0,0,0,0,0,0,0,0
PUNJAB,PATIALA,RAJPURA,0,111,111,0,643,643,0,643,643
PUNJAB,PATIALA,SAMANA,0,0,0,0,0,0,0,0,0
PUNJAB,PATIALA,SANOR,0,0,0,0,0,0,0,0,0
PUNJAB,ROPAR,ANANDPUR SAHIB,0,0,0,0,0,0,0,0,0
PUNJAB,ROPAR,KHARAR,0,3,3,0,17,17,0,17,17
PUNJAB,ROPAR,MAJRI,0,0,0,0,0,0,0,0,0
PUNJAB,ROPAR,NOORPUR BEDI,0,23,23,0,44,44,0,44,44
PUNJAB,ROPAR,ROPAR,0,0,0,0,0,0,0,0,0
PUNJAB,SANGRUR,SANGRUR,0,0,0,0,0,0,0,0,0
RAJASTHAN,AJMER,SARWAD,1,0,1,424,0,424,0,0,0
RAJASTHAN,BANSWARA,BAGIDORA,0,3,3,0,71,71,0,62,62
RAJASTHAN,BANSWARA,BANSWARA,0,0,0,0,0,0,0,0,0
RAJASTHAN,BANSWARA,GADHI,0,6,6,0,14,14,0,9,9
RAJASTHAN,BANSWARA,GHATOL,0,0,0,0,0,0,0,0,0
RAJASTHAN,BANSWARA,KUSHALGARH,0,0,0,0,0,0,0,0,0
RAJASTHAN,BARAN,ANTA,2,0,2,620,0,620,327,0,327
RAJASTHAN,BARAN,KISHANGANJ,0,0,0,0,0,0,0,0,0
RAJASTHAN,BARAN,SHAHABAD,7,0,7,117,0,117,100,0,100
RAJASTHAN,BHILWARA,BHILWARA,0,0,0,0,0,0,0,0,0
RAJASTHAN,BHILWARA,JAHAJPUR,0,0,0,0,0,0,0,0,0
RAJASTHAN,BHILWARA,KOTADI,0,0,0,0,0,0,0,0,0
RAJASTHAN,BHILWARA,MANDALGARH,0,0,0,0,0,0,0,0,0
RAJASTHAN,BHILWARA,RAIPUR,0,0,0,0,0,0,0,0,0
RAJASTHAN,BHILWARA,SHAHPURA,0,16,16,0,119,119,0,59,59
RAJASTHAN,BUNDI,INDRAGARH,0,0,0,0,0,0,0,0,0
RAJASTHAN,BUNDI,KESHORAIPATAN,0,0,0,0,0,0,0,0,0
RAJASTHAN,BUNDI,NAINWA,0,0,0,0,0,0,0,0,0
RAJASTHAN,CHITTORGARH,GANGARAR,0,0,0,0,0,0,0,0,0
RAJASTHAN,CHITTORGARH,RAWATBHATA,0,16,16,0,183,183,0,45,45
RAJASTHAN,DAUSA,LALSOT,0,0,0,0,0,0,0,0,0
RAJASTHAN,DUNGARPUR,ASPUR,0,10,10,0,68,68,0,61,61
RAJASTHAN,DUNGARPUR,DUNGARPUR,0,0,0,0,0,0,0,0,0
RAJASTHAN,DUNGARPUR,SAGWARA,0,0,0,0,0,0,0,0,0
RAJASTHAN,DUNGARPUR,SIMALWARA,0,0,0,0,0,0,0,0,0
RAJASTHAN,JAIPUR,SANGANER,0,1,1,0,4,4,0,4,4
RAJASTHAN,JHALAWAR,AKLERA,0,0,0,0,0,0,0,0,0
RAJASTHAN,JHALAWAR,JHALARA PATAN,0,0,0,0,0,0,0,0,0
RAJASTHAN,JHALAWAR,KHANPUR,0,0,0,0,0,0,0,0,0
RAJASTHAN,KOTA,DIGOD,0,0,0,0,0,0,0,0,0
RAJASTHAN,KOTA,LADPURA,3,0,3,7,0,7,7,0,7
RAJASTHAN,KOTA,RAMGANJMANDI,0,3,3,0,19,19,0,19,19
RAJASTHAN,PALI,JAITARAN,0,0,0,0,0,0,0,0,0
RAJASTHAN,PALI,RAIPUR,0,0,0,0,0,0,0,0,0
RAJASTHAN,PALI,SOJAT,0,0,0,0,0,0,0,0,0
RAJASTHAN,RAJSAMAND,AMET,0,1,1,0,23,23,0,10,10
RAJASTHAN,RAJSAMAND,NATHDWARA,0,0,0,0,0,0,0,0,0
RAJASTHAN,RAJSAMAND,RAILMAGRA,0,0,0,0,0,0,0,0,0
RAJASTHAN,SAWAI MADHOPUR,KHANDAR,0,0,0,0,0,0,0,0,0
RAJASTHAN,SIROHI,ABUROAD,0,0,0,0,0,0,0,0,0
RAJASTHAN,TONK,DEOLI,0,0,0,0,0,0,0,0,0
RAJASTHAN,TONK,PEEPLU,0,0,0,0,0,0,0,0,0
RAJASTHAN,TONK,TODARAI SINGH,0,0,0,0,0,0,0,0,0
RAJASTHAN,TONK,TONK,5,1,6,970,15,985,718,15,733
RAJASTHAN,UDAIPUR,DHARIYAVAD,0,0,0,0,0,0,0,0,0
RAJASTHAN,UDAIPUR,JHADOL,0,0,0,0,0,0,0,0,0
RAJASTHAN,UDAIPUR,KHERWADA,0,0,0,0,0,0,0,0,0
RAJASTHAN,UDAIPUR,KOTRA,0,0,0,0,0,0,0,0,0
RAJASTHAN,UDAIPUR,MAWLI,0,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE,ANAMALAI,0,2,2,0,4,4,0,1,1
TAMIL NADU,COIMBATORE,ANNUR,0,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE,KUDIMANGALAM,0,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE,MADATTHUKULAM,0,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE,METTUPALAYAM,0,21,21,0,88,88,0,20,20
TAMIL NADU,COIMBATORE,UDUMALAIPETTAI,0,0,0,0,0,0,0,0,0
TAMIL NADU,CUDDALORE,KAMMAPURAM,0,0,0,0,0,0,0,0,0
TAMIL NADU,CUDDALORE,KURINJIPADY,0,3,3,0,3,3,0,3,3
TAMIL NADU,CUDDALORE,PARANGIPETTAI,0,8,8,0,6,6,0,6,6
TAMIL NADU,CUDDALORE,VRIDHACHALAM,0,0,0,0,0,0,0,0,0
TAMIL NADU,DHARMAPURI,HARUR,0,0,0,0,0,0,0,0,0
TAMIL NADU,DHARMAPURI,HOSUR,0,3,3,0,8,8,0,1,1
TAMIL NADU,DHARMAPURI,KAVERIPATTINAM,1,0,1,17,0,17,3,0,3
TAMIL NADU,DHARMAPURI,KELAMANGALAM(DEN),0,0,0,0,0,0,0,0,0
TAMIL NADU,DHARMAPURI,MORAPPUR,0,0,0,0,0,0,0,0,0
TAMIL NADU,DHARMAPURI,NALLAMPALLI,0,0,0,0,0,0,0,0,0
TAMIL NADU,DHARMAPURI,SHOOLAGIRI,0,8,8,0,30,30,0,3,3
TAMIL NADU,DHARMAPURI,VEPPANAPPALLI,0,0,0,0,0,0,0,0,0
TAMIL NADU,DINDIGUL,DINDIGUL,0,0,0,0,0,0,0,0,0
TAMIL NADU,DINDIGUL,KODAIKANAL,0,0,0,0,0,0,0,0,0
TAMIL NADU,DINDIGUL,REDDIYARCHATRAM,0,0,0,0,0,0,0,0,0
TAMIL NADU,DINDIGUL,VADAMADURAI,0,0,0,0,0,0,0,0,0
TAMIL NADU,ERODE,AMMAPETTAI,0,0,0,0,0,0,0,0,0
TAMIL NADU,ERODE,ANTHIYUR,0,0,0,0,0,0,0,0,0
TAMIL NADU,ERODE,BHAVANI,0,0,0,0,0,0,0,0,0
TAMIL NADU,ERODE,BHAVANISAGAR,0,0,0,0,0,0,0,0,0
TAMIL NADU,ERODE,DHARAPURAM,0,0,0,0,0,0,0,0,0
TAMIL NADU,ERODE,ERODE,0,0,0,0,0,0,0,0,0
TAMIL NADU,ERODE,GOBICHETTIPALAYAM,0,0,0,0,0,0,0,0,0
TAMIL NADU,ERODE,KANGEYAM,0,0,0,0,0,0,0,0,0
TAMIL NADU,ERODE,KODUMUDI,0,2,2,0,1,1,0,1,1
TAMIL NADU,ERODE,KUMDADAM,0,0,0,0,0,0,0,0,0
TAMIL NADU,ERODE,MODAKURICHI,0,0,0,0,0,0,0,0,0
TAMIL NADU,ERODE,MOOLANUR,0,0,0,0,0,0,0,0,0
TAMIL NADU,ERODE,NAMBIYUR,0,0,0,0,0,0,0,0,0
TAMIL NADU,ERODE,SATHYAMANGALAM,0,0,0,0,0,0,0,0,0
TAMIL NADU,ERODE,THUKKANAICKENPALAYAM,0,0,0,0,0,0,0,0,0
TAMIL NADU,ERODE,VELLAKOIL,0,1,1,0,1,1,0,0,0
TAMIL NADU,KANCHEEPURAM,SRIPERUMBUDUR,11,0,11,5,0,5,5,0,5
TAMIL NADU,KANCHEEPURAM,TIRUPORUR,0,0,0,0,0,0,0,0,0
TAMIL NADU,KARUR,K.PARAMATHI,1,29,30,5,81,87,3,74,77
TAMIL NADU,KARUR,KARUR,0,0,0,0,0,0,0,0,0
TAMIL NADU,KARUR,KRISHNARAYAPURAM,2,22,24,2,920,922,1,920,921
TAMIL NADU,KARUR,KULITHALAI,0,0,0,0,0,0,0,0,0
TAMIL NADU,KARUR,THANTHONI,0,10,10,0,52,52,0,34,34
TAMIL NADU,KARUR,THOGAMALAI,0,0,0,0,0,0,0,0,0
TAMIL NADU,MADURAI,KALLUPATTI(T),0,3,3,0,4,4,0,3,3
TAMIL NADU,MADURAI,SEDAPATTI,0,2,2,0,3,3,0,3,3
TAMIL NADU,MADURAI,THIRUPPARANKUNDRAM,0,0,0,0,0,0,0,0,0
TAMIL NADU,MADURAI,USILAMPATTI,0,0,0,0,0,0,0,0,0
TAMIL NADU,NAGAPATTINAM,KEELAIYUR,0,0,0,0,0,0,0,0,0
TAMIL NADU,NAGAPATTINAM,THALAINAYAR,0,0,0,0,0,0,0,0,0
TAMIL NADU,NAGAPATTINAM,VEDARNIYAM,0,0,0,0,0,0,0,0,0
TAMIL NADU,NAMAKKAL,KABILARMALAI,0,0,0,0,0,0,0,0,0
TAMIL NADU,NAMAKKAL,MOHANUR,89,0,89,112,0,112,105,0,105
TAMIL NADU,NAMAKKAL,PALLIPALAYAM,0,0,0,0,0,0,0,0,0
TAMIL NADU,NAMAKKAL,PARAMATHI,0,0,0,0,0,0,0,0,0
TAMIL NADU,NAMAKKAL,TIRUCHENGODE,0,0,0,0,0,0,0,0,0
TAMIL NADU,NILGIRIS,COONOOR,0,0,0,0,0,0,0,0,0
TAMIL NADU,NILGIRIS,GUDALUR,0,8,8,0,67,67,0,67,67
TAMIL NADU,NILGIRIS,KOTAGIRI,0,0,0,0,0,0,0,0,0
TAMIL NADU,NILGIRIS,UDHAGAMANDALAM,0,35,35,0,10,10,0,10,10
TAMIL NADU,PERAMBALUR,ALATHUR,0,0,0,0,0,0,0,0,0
TAMIL NADU,PERAMBALUR,VEPPANTHATTAI,0,0,0,0,0,0,0,0,0
TAMIL NADU,PERAMBALUR,VEPPUR,0,0,0,0,0,0,0,0,0
TAMIL NADU,SALEM,ATTUR,0,0,0,0,0,0,0,0,0
TAMIL NADU,SALEM,KOLATHUR,0,0,0,0,0,0,0,0,0
TAMIL NADU,SALEM,OMALUR,0,0,0,0,0,0,0,0,0
TAMIL NADU,SALEM,PEDDANAICKENPALAYAM,0,14,14,0,22,22,0,18,18
TAMIL NADU,SALEM,THALAIVASAL,0,0,0,0,0,0,0,0,0
TAMIL NADU,SIVAGANGA,ILAYANGUDI,0,0,0,0,0,0,0,0,0
TAMIL NADU,SIVAGANGA,KALAYARKOVIL,0,0,0,0,0,0,0,0,0
TAMIL NADU,THANJAVUR,AMMAPETTAI,0,0,0,0,0,0,0,0,0
TAMIL NADU,THANJAVUR,ORATHANADU,0,0,0,0,0,0,0,0,0
TAMIL NADU,THANJAVUR,THIRUVONAM,0,0,0,0,0,0,0,0,0
TAMIL NADU,THENI,ANDIPATTI,0,0,0,0,0,0,0,0,0
TAMIL NADU,THENI,BODI,0,0,0,0,0,0,0,0,0
TAMIL NADU,THENI,MYILADUMPARAI,0,0,0,0,0,0,0,0,0
TAMIL NADU,THIRUVALLUR,GUMMIDIPOONDI,0,0,0,0,0,0,0,0,0
TAMIL NADU,THIRUVALLUR,KADAMBATHUR,0,0,0,0,0,0,0,0,0
TAMIL NADU,THIRUVALLUR,MINJUR,2,0,2,90,0,90,90,0,90
TAMIL NADU,THIRUVALLUR,PALLIPATTU,0,0,0,0,0,0,0,0,0
TAMIL NADU,THIRUVALLUR,POONAMALLEE,0,0,0,0,0,0,0,0,0
TAMIL NADU,THIRUVALLUR,POONDI,14,5,19,211,103,314,205,53,258
TAMIL NADU,THIRUVALLUR,SHOLAVARAM,0,0,0,0,0,0,0,0,0
TAMIL NADU,THIRUVALLUR,THIRUVALANGADU,0,0,0,0,0,0,0,0,0
TAMIL NADU,THIRUVALLUR,THIRUVALLUR,0,3,3,0,6,6,0,3,3
TAMIL NADU,THIRUVARUR,MANNARGUDI,0,0,0,0,0,0,0,0,0
TAMIL NADU,THIRUVARUR,MUTHUPETTAI,0,2,2,0,324,324,0,151,151
TAMIL NADU,THIRUVARUR,THIRUTHURAIPOONDI,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUCHIRAPPALLI,MANNACHANALLUR,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUCHIRAPPALLI,PULLAMBADI,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUCHIRAPPALLI,THOTTIYAM,0,134,134,0,144,144,0,104,104
TAMIL NADU,TIRUNELVELI,AMBASAMUDRAM,0,2,2,0,10,10,0,10,10
TAMIL NADU,TIRUNELVELI,KADAYAM,0,1,1,0,14,14,0,14,14
TAMIL NADU,TIRUNELVELI,MANUR,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,PAPPAKUDI,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUVANNAMALAI,JAMNAMARATHUR,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUVANNAMALAI,THELLAR,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUVANNAMALAI,THURINJAPURAM,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUVANNAMALAI,TIRUVANNAMALAI,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUVANNAMALAI,VEMBAKKAM,0,0,0,0,0,0,0,0,0
TAMIL NADU,TUTICORIN DISTRICT,KOVILPATTI,0,0,0,0,0,0,0,0,0
TAMIL NADU,TUTICORIN DISTRICT,PUDUR,0,0,0,0,0,0,0,0,0
TAMIL NADU,VELLORE,ARAKONAM,0,0,0,0,0,0,0,0,0
TAMIL NADU,VELLORE,NATRAMPALLI,0,0,0,0,0,0,0,0,0
TAMIL NADU,VELLORE,NEMILI,0,0,0,0,0,0,0,0,0
TAMIL NADU,VELLORE,SHOLINGUR,0,0,0,0,0,0,0,0,0
TAMIL NADU,VELLORE,THIRUPATTUR,0,0,0,0,0,0,0,0,0
TAMIL NADU,VILLUPPURAM,KALLAKURICHI,0,0,0,0,0,0,0,0,0
TAMIL NADU,VILLUPPURAM,KALRAYAN KILLS,0,0,0,0,0,0,0,0,0
TAMIL NADU,VILLUPPURAM,SANKARAPURAM,0,0,0,0,0,0,0,0,0
TAMIL NADU,VILLUPPURAM,THIRUKKOYILUR,0,0,0,0,0,0,0,0,0
TAMIL NADU,VILLUPPURAM,THIRUNAVALUR,0,0,0,0,0,0,0,0,0
TAMIL NADU,VILLUPPURAM,THIYAGADHURGAM,0,0,0,0,0,0,0,0,0
TAMIL NADU,VILLUPPURAM,ULUNDURPET,0,2,2,0,3,3,0,2,2
TRIPURA,DHALAI,AMBASSA,0,0,0,0,0,0,0,0,0
TRIPURA,DHALAI,CHAMANU,0,0,0,0,0,0,0,0,0
TRIPURA,DHALAI,DUMBURNAGAR,0,0,0,0,0,0,0,0,0
TRIPURA,DHALAI,MANU,0,0,0,0,0,0,0,0,0
TRIPURA,DHALAI,SALEMA,0,0,0,0,0,0,0,0,0
TRIPURA,NORTH TRIPURA,DASDA,0,0,0,0,0,0,0,0,0
TRIPURA,NORTH TRIPURA,GOURNAGAR,1,0,1,135,0,135,75,0,75
TRIPURA,NORTH TRIPURA,KADAMTALA,0,0,0,0,0,0,0,0,0
TRIPURA,NORTH TRIPURA,KUMARGHAT,0,0,0,0,0,0,0,0,0
TRIPURA,NORTH TRIPURA,PANISAGAR,0,1,1,0,50,50,0,35,35
TRIPURA,NORTH TRIPURA,PECHARTHAL,0,0,0,0,0,0,0,0,0
TRIPURA,SOUTH TRIPURA,AMAR PUR,0,3,3,0,51,51,0,51,51
TRIPURA,SOUTH TRIPURA,BAGAFA,0,11,11,0,256,256,0,183,183
