-----
{
 "description": "The table refers to block wise distribution of dugwells by type. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "blckdgwltab1.5.csv", 
 "title": "Download CSV for Block wise Distribution of Dugwells by its type for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdgwltab1.5.csv"
}
-----
"State","District","Block","Pucca","Kuchcha","Dug-cum Borewell","Others","Total"
"UTTAR PRADESH","BIJNOR","AKKU NAHTOOR",NA,NA,NA,NA,NA
"UTTAR PRADESH","BIJNOR","DHAMPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","BIJNOR","HALDOOR",14,0,0,0,14
"UTTAR PRADESH","BIJNOR","JALILPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","BIJNOR","KIRATPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","BIJNOR","KOTWALI",NA,NA,NA,NA,NA
"UTTAR PRADESH","BIJNOR","MEERPUR HEVMAL",57,0,0,0,57
"UTTAR PRADESH","BIJNOR","NAJIVABAD",22,0,5,0,27
"UTTAR PRADESH","BIJNOR","NOORPUR",154,0,2,0,156
"UTTAR PRADESH","BIJNOR","SHIVHARA",NA,NA,NA,NA,NA
"UTTAR PRADESH","BULANDSHAHR","ANUPSHAHR",NA,NA,NA,NA,NA
"UTTAR PRADESH","BULANDSHAHR","ARNIRYA",NA,NA,NA,NA,NA
"UTTAR PRADESH","BULANDSHAHR","B.B. NAGAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","BULANDSHAHR","BULANDSHAHR",19,0,0,0,19
"UTTAR PRADESH","BULANDSHAHR","DANKAOR",NA,NA,NA,NA,NA
"UTTAR PRADESH","BULANDSHAHR","DANPUR",29,0,0,0,29
"UTTAR PRADESH","BULANDSHAHR","DIBAI",9,0,0,0,9
"UTTAR PRADESH","BULANDSHAHR","GULAWATHI",7,0,0,0,7
"UTTAR PRADESH","BULANDSHAHR","JAHAGIRABAD",NA,NA,NA,NA,NA
"UTTAR PRADESH","BULANDSHAHR","JEWAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","BULANDSHAHR","KHURJA",NA,NA,NA,NA,NA
"UTTAR PRADESH","BULANDSHAHR","LAKHAWATI",NA,NA,NA,NA,NA
"UTTAR PRADESH","BULANDSHAHR","PAHASU",NA,NA,NA,NA,NA
"UTTAR PRADESH","BULANDSHAHR","SHIKARPUR",27,0,0,0,27
"UTTAR PRADESH","BULANDSHAHR","SIANA",7,0,0,0,7
"UTTAR PRADESH","BULANDSHAHR","SIKANDRABAD",NA,NA,NA,NA,NA
"UTTAR PRADESH","BULANDSHAHR","UNCHAGAON",NA,NA,NA,NA,NA
"UTTAR PRADESH","CHAMOLI(GOPESHWAR)","AUGUSTMUNI",NA,NA,NA,NA,NA
"UTTAR PRADESH","CHAMOLI(GOPESHWAR)","DASHOLI",NA,NA,NA,NA,NA
"UTTAR PRADESH","CHAMOLI(GOPESHWAR)","DEWAL",NA,NA,NA,NA,NA
"UTTAR PRADESH","CHAMOLI(GOPESHWAR)","GAIRSEN",NA,NA,NA,NA,NA
"UTTAR PRADESH","CHAMOLI(GOPESHWAR)","GHAT",NA,NA,NA,NA,NA
"UTTAR PRADESH","CHAMOLI(GOPESHWAR)","JOSHIMATH",NA,NA,NA,NA,NA
"UTTAR PRADESH","CHAMOLI(GOPESHWAR)","KARNPRAYAG",NA,NA,NA,NA,NA
"UTTAR PRADESH","CHAMOLI(GOPESHWAR)","NARAYANBAGGAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","CHAMOLI(GOPESHWAR)","POKHARI",NA,NA,NA,NA,NA
"UTTAR PRADESH","CHAMOLI(GOPESHWAR)","THARALI",NA,NA,NA,NA,NA
"UTTAR PRADESH","CHAMOLI(GOPESHWAR)","UKHIMATH",NA,NA,NA,NA,NA
"UTTAR PRADESH","DEHRADUN","CHAKRATA",NA,NA,NA,NA,NA
"UTTAR PRADESH","DEHRADUN","DOIWALA",0,2,0,0,2
"UTTAR PRADESH","DEHRADUN","KALSI",NA,NA,NA,NA,NA
"UTTAR PRADESH","DEHRADUN","RAIPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","DEHRADUN","SAHASPUR",27,0,4,0,31
"UTTAR PRADESH","DEHRADUN","VIKAS NAGAR",2,0,0,0,2
"UTTAR PRADESH","DEORIA","BAITALPUR",279,0,46,0,325
"UTTAR PRADESH","DEORIA","BANKATA",NA,NA,NA,NA,NA
"UTTAR PRADESH","DEORIA","BARHAJ",388,2,37,3,430
"UTTAR PRADESH","DEORIA","BHAGALPUR",562,10,62,0,634
"UTTAR PRADESH","DEORIA","BHALUWANI",100,4,125,0,229
"UTTAR PRADESH","DEORIA","BHATANI",NA,NA,NA,NA,NA
"UTTAR PRADESH","DEORIA","BHATPAR RANI",56,0,17,6,79
"UTTAR PRADESH","DEORIA","DEORIA SADAR",18,4,1,0,23
"UTTAR PRADESH","DEORIA","DESAHI DEORIA",153,0,39,0,192
"UTTAR PRADESH","DEORIA","GAURI BAZAR",372,0,8,3,383
"UTTAR PRADESH","DEORIA","LAR",228,0,6,0,234
"UTTAR PRADESH","DEORIA","PATHARDEVA",107,0,0,0,107
"UTTAR PRADESH","DEORIA","RAMPUR KARKHANA",594,6,120,0,720
"UTTAR PRADESH","DEORIA","RUDRAPUR",0,1,0,0,1
"UTTAR PRADESH","DEORIA","SALEMPUR",1,0,0,0,1
"UTTAR PRADESH","ETAH","ALIGANJ",122,0,1,0,123
"UTTAR PRADESH","ETAH","AMANPUR",20,0,0,0,20
"UTTAR PRADESH","ETAH","AWAGARH",43,0,0,0,43
"UTTAR PRADESH","ETAH","GANJDUNDWARA",251,6,38,1,296
"UTTAR PRADESH","ETAH","JAITHRA",NA,NA,NA,NA,NA
"UTTAR PRADESH","ETAH","JALESAR",2,0,0,0,2
"UTTAR PRADESH","ETAH","KASGANJ",37,0,0,0,37
"UTTAR PRADESH","ETAH","MARAHERA",NA,NA,NA,NA,NA
"UTTAR PRADESH","ETAH","NIDHOLI KALAN",1,0,0,40,41
"UTTAR PRADESH","ETAH","PATIYALI",NA,NA,NA,NA,NA
"UTTAR PRADESH","ETAH","SAHAWAR",370,2,3,2,377
"UTTAR PRADESH","ETAH","SAKIT",NA,NA,NA,NA,NA
"UTTAR PRADESH","ETAH","SHEETALPUR",76,0,0,0,76
"UTTAR PRADESH","ETAH","SIDHPURA",781,2,2,1,786
"UTTAR PRADESH","ETAH","SORON",19,0,0,0,19
"UTTAR PRADESH","ETAWAH","ACHHALDA",44,53,0,0,97
"UTTAR PRADESH","ETAWAH","AIRWA KATRA",18,0,0,0,18
"UTTAR PRADESH","ETAWAH","AJEETMAL",NA,NA,NA,NA,NA
"UTTAR PRADESH","ETAWAH","AURAIYA",19,0,0,0,19
"UTTAR PRADESH","ETAWAH","BADPURA",NA,NA,NA,NA,NA
"UTTAR PRADESH","ETAWAH","BASREHAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","ETAWAH","BHAGAY NAGAR",49,0,0,0,49
"UTTAR PRADESH","ETAWAH","BHARTHANA",11,0,0,0,11
"UTTAR PRADESH","ETAWAH","BIDHUNA",127,0,0,0,127
"UTTAR PRADESH","ETAWAH","CHAKARNAGAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","ETAWAH","JASWANT NAGAR",278,0,0,0,278
"UTTAR PRADESH","ETAWAH","MAHEWA",NA,NA,NA,NA,NA
"UTTAR PRADESH","ETAWAH","SAHAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","ETAWAH","SAIPHAI",NA,NA,NA,NA,NA
"UTTAR PRADESH","ETAWAH","TAKHA",15,0,0,0,15
"UTTAR PRADESH","FAIZABAD","AMANI GANJ",NA,NA,NA,NA,NA
"UTTAR PRADESH","FAIZABAD","BIKAPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","FAIZABAD","HASTINPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","FAIZABAD","MASONDHA",NA,NA,NA,NA,NA
"UTTAR PRADESH","FAIZABAD","MAYA",NA,NA,NA,NA,NA
"UTTAR PRADESH","FAIZABAD","MILKI PUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","FAIZABAD","PURA",NA,NA,NA,NA,NA
"UTTAR PRADESH","FAIZABAD","SOHAWAL",NA,NA,NA,NA,NA
"UTTAR PRADESH","FAIZABAD","TARUN",NA,NA,NA,NA,NA
"UTTAR PRADESH","FARUKHABAD","BADPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","FARUKHABAD","CHHIBRAMAU",NA,NA,NA,NA,NA
"UTTAR PRADESH","FARUKHABAD","HASERAN",NA,NA,NA,NA,NA
"UTTAR PRADESH","FARUKHABAD","JALABAD",NA,NA,NA,NA,NA
"UTTAR PRADESH","FARUKHABAD","KAMALGANJ",NA,NA,NA,NA,NA
"UTTAR PRADESH","FARUKHABAD","KANNAUJ",52,4,0,0,56
"UTTAR PRADESH","FARUKHABAD","KAYAMGUNJ",NA,NA,NA,NA,NA
"UTTAR PRADESH","FARUKHABAD","MOHAMMADABAD",NA,NA,NA,NA,NA
"UTTAR PRADESH","FARUKHABAD","NAWABGANJ",NA,NA,NA,NA,NA
"UTTAR PRADESH","FARUKHABAD","RAJEPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","FARUKHABAD","SAURIKH",NA,NA,NA,NA,NA
"UTTAR PRADESH","FARUKHABAD","SHAMSABAD",NA,NA,NA,NA,NA
"UTTAR PRADESH","FARUKHABAD","TALGRAM",1,0,0,0,1
"UTTAR PRADESH","FARUKHABAD","UMARDA",NA,NA,NA,NA,NA
"UTTAR PRADESH","FATEHPUR","AIRAYA",13,0,0,0,13
"UTTAR PRADESH","FATEHPUR","AMAULI",180,1,0,0,181
"UTTAR PRADESH","FATEHPUR","ASODHAR",33,0,0,0,33
"UTTAR PRADESH","FATEHPUR","BAHUWA",146,0,0,0,146
"UTTAR PRADESH","FATEHPUR","BHITAURA",NA,NA,NA,NA,NA
"UTTAR PRADESH","FATEHPUR","DEVMAI",382,1,560,3,946
"UTTAR PRADESH","FATEHPUR","DHATA",NA,NA,NA,NA,NA
"UTTAR PRADESH","FATEHPUR","HASWA",59,55,35,0,149
"UTTAR PRADESH","FATEHPUR","HATHGAON",NA,NA,NA,NA,NA
"UTTAR PRADESH","FATEHPUR","KHAJUHA",24,0,0,0,24
"UTTAR PRADESH","FATEHPUR","MALWAN",NA,NA,NA,NA,NA
"UTTAR PRADESH","FATEHPUR","TELYANI",39,0,0,0,39
"UTTAR PRADESH","FATEHPUR","VIJAYIPUR",24,0,0,0,24
"UTTAR PRADESH","FIROZABAD","ARANV",NA,NA,NA,NA,NA
"UTTAR PRADESH","FIROZABAD","EKA",174,0,0,0,174
"UTTAR PRADESH","FIROZABAD","FIROZABAD",200,0,0,0,200
"UTTAR PRADESH","FIROZABAD","JASRANA",424,10,0,0,434
"UTTAR PRADESH","FIROZABAD","KHAIRGARH/HATBANT",9,0,0,0,9
"UTTAR PRADESH","FIROZABAD","MADANPUR",177,28,0,0,205
"UTTAR PRADESH","FIROZABAD","NARKHI",3,0,0,0,3
"UTTAR PRADESH","FIROZABAD","SHIKOHABAD",395,10,1,0,406
"UTTAR PRADESH","FIROZABAD","TUNDLA",NA,NA,NA,NA,NA
"UTTAR PRADESH","GHAZIABAD","BHOJPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","GHAZIABAD","BISRAKH",NA,NA,NA,NA,NA
"UTTAR PRADESH","GHAZIABAD","DADRI",NA,NA,NA,NA,NA
"UTTAR PRADESH","GHAZIABAD","DHAULANA",NA,NA,NA,NA,NA
"UTTAR PRADESH","GHAZIABAD","GARH",NA,NA,NA,NA,NA
"UTTAR PRADESH","GHAZIABAD","HAPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","GHAZIABAD","LAUNI",NA,NA,NA,NA,NA
"UTTAR PRADESH","GHAZIABAD","MURADNAGAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","GHAZIABAD","RAJAPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","GHAZIABAD","SIMBHAWALI",NA,NA,NA,NA,NA
"UTTAR PRADESH","GHAZIPUR","BARACHAWAR",50,0,0,0,50
"UTTAR PRADESH","GHAZIPUR","BHADORA",47,0,0,0,47
"UTTAR PRADESH","GHAZIPUR","BHANWARKOL",8,0,1,0,9
"UTTAR PRADESH","GHAZIPUR","DEVKALI",6,0,0,1,7
"UTTAR PRADESH","GHAZIPUR","JAMANIYA",120,1,7,0,128
"UTTAR PRADESH","GHAZIPUR","KARNDA",NA,NA,NA,NA,NA
"UTTAR PRADESH","GHAZIPUR","KASIMABAD",NA,NA,NA,NA,NA
"UTTAR PRADESH","GHAZIPUR","MANIHARI",60,0,0,0,60
"UTTAR PRADESH","GHAZIPUR","MARADAH",5,0,0,0,5
"UTTAR PRADESH","GHAZIPUR","MOHMMADABAD",4,0,0,0,4
"UTTAR PRADESH","GHAZIPUR","REVTIPUR",32,0,1,0,33
"UTTAR PRADESH","GHAZIPUR","SADAR",9,0,0,0,9
"UTTAR PRADESH","GHAZIPUR","SADAT",23,0,0,0,23
"UTTAR PRADESH","GHAZIPUR","SAIDPUR",9,0,0,1,10
"UTTAR PRADESH","GHAZIPUR","VIRNO",14,0,0,0,14
"UTTAR PRADESH","GHAZIPUR","ZAKHANIA",32,0,0,0,32
"UTTAR PRADESH","GONDA","BALRAMPUR",304,12,0,0,316
"UTTAR PRADESH","GONDA","BELSAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","GONDA","BHABHANJOT",298,12,0,0,310
"UTTAR PRADESH","GONDA","CHHAPIA",NA,NA,NA,NA,NA
"UTTAR PRADESH","GONDA","COLONELGANJ",NA,NA,NA,NA,NA
"UTTAR PRADESH","GONDA","GAIDAS BUJURG",NA,NA,NA,NA,NA
"UTTAR PRADESH","GONDA","GAISARI",NA,NA,NA,NA,NA
"UTTAR PRADESH","GONDA","HALDAR MAU",NA,NA,NA,NA,NA
"UTTAR PRADESH","GONDA","HARRIYA SATGHARWA",42,3,0,0,45
"UTTAR PRADESH","GONDA","ITIYATHOK",NA,NA,NA,NA,NA
"UTTAR PRADESH","GONDA","JHANJHRI",NA,NA,NA,NA,NA
"UTTAR PRADESH","GONDA","KATRA BAZAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","GONDA","MANKAPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","GONDA","MUJEHNA",NA,NA,NA,NA,NA
"UTTAR PRADESH","GONDA","NAWABGANJ",NA,NA,NA,NA,NA
"UTTAR PRADESH","GONDA","PACHPARWA",18,0,1,0,19
"UTTAR PRADESH","GONDA","PANDRIKRIPAL",NA,NA,NA,NA,NA
"UTTAR PRADESH","GONDA","PARASPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","GONDA","REHRA BAZAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","GONDA","RUPIHDEEH",36,0,0,0,36
"UTTAR PRADESH","GONDA","SRI DUTTGANJ",NA,NA,NA,NA,NA
"UTTAR PRADESH","GONDA","TARABGANJ",NA,NA,NA,NA,NA
"UTTAR PRADESH","GONDA","TULSIPUR",2,0,0,0,2
"UTTAR PRADESH","GONDA","UTTRAULA",NA,NA,NA,NA,NA
"UTTAR PRADESH","GONDA","WAZIRGANJ",NA,NA,NA,NA,NA
"UTTAR PRADESH","GORAKHPUR","BANSGAON",19,0,0,0,19
"UTTAR PRADESH","GORAKHPUR","BARAHALGANJ",2,0,0,0,2
"UTTAR PRADESH","GORAKHPUR","BELGHAT",186,1,2,0,189
"UTTAR PRADESH","GORAKHPUR","BHATHAT",NA,NA,NA,NA,NA
"UTTAR PRADESH","GORAKHPUR","BRAHMPUR",186,0,2,0,188
"UTTAR PRADESH","GORAKHPUR","CAMPIARGANJ",34,4,0,0,38
"UTTAR PRADESH","GORAKHPUR","CHARGANWA",551,3,0,0,554
"UTTAR PRADESH","GORAKHPUR","GAGHA",9,0,0,0,9
"UTTAR PRADESH","GORAKHPUR","GOLA",NA,NA,NA,NA,NA
"UTTAR PRADESH","GORAKHPUR","JANGAL KAURIA",12,0,0,0,12
"UTTAR PRADESH","GORAKHPUR","KAURIRAM",8,0,0,0,8
"UTTAR PRADESH","GORAKHPUR","KHAJANI",220,0,0,0,220
"UTTAR PRADESH","GORAKHPUR","KHORABAR",12,0,0,0,12
"UTTAR PRADESH","GORAKHPUR","PALI",82,0,0,0,82
"UTTAR PRADESH","GORAKHPUR","PIPRAICH",325,0,0,0,325
"UTTAR PRADESH","GORAKHPUR","PIPRAULI",NA,NA,NA,NA,NA
"UTTAR PRADESH","GORAKHPUR","SAHJANWA",121,0,0,0,121
"UTTAR PRADESH","GORAKHPUR","SARDARNAGAR",506,3,10,41,560
"UTTAR PRADESH","GORAKHPUR","URUWA",4,0,0,0,4
"UTTAR PRADESH","HAMIRPUR","GOHAND",179,1,49,0,229
"UTTAR PRADESH","HAMIRPUR","KURARA",38,2,0,0,40
"UTTAR PRADESH","HAMIRPUR","MAUDAHA",136,1,6,0,143
"UTTAR PRADESH","HAMIRPUR","MUSKARA",559,2,1,3,565
"UTTAR PRADESH","HAMIRPUR","RATH",627,11,225,1,864
"UTTAR PRADESH","HAMIRPUR","SARILA",192,0,8,0,200
"UTTAR PRADESH","HAMIRPUR","SUMREPUR",170,8,0,1,179
"UTTAR PRADESH","HARDOI","AHIROURI",25,0,0,0,25
"UTTAR PRADESH","HARDOI","BAVAN",3,0,1,0,4
"UTTAR PRADESH","HARDOI","BEHANDAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","HARDOI","BHARAWAN",19,0,0,0,19
"UTTAR PRADESH","HARDOI","BHARKHANI",304,2,1,0,307
"UTTAR PRADESH","HARDOI","BILGRAM",NA,NA,NA,NA,NA
"UTTAR PRADESH","HARDOI","HARIYAWAN",117,34,212,0,363
"UTTAR PRADESH","HARDOI","HARPALPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","HARDOI","KACHOUNA",8,0,0,0,8
"UTTAR PRADESH","HARDOI","KOTHAWAN",98,1,0,2,101
"UTTAR PRADESH","HARDOI","MAHDHOGANJ",62,23,0,0,85
"UTTAR PRADESH","HARDOI","MALLAWAN",NA,NA,NA,NA,NA
"UTTAR PRADESH","HARDOI","PIHANI",14,0,0,0,14
"UTTAR PRADESH","HARDOI","SANDI",42,0,31,0,73
"UTTAR PRADESH","HARDOI","SANDILA",10,0,0,0,10
"UTTAR PRADESH","HARDOI","SHAHABAD",58,0,65,1,124
"UTTAR PRADESH","HARDOI","SURSA",2,0,0,0,2
"UTTAR PRADESH","HARDOI","TANDIYAWA",35,0,0,0,35
"UTTAR PRADESH","HARDOI","TODARPUR",17,0,0,0,17
"UTTAR PRADESH","HARDWAR","BAHADRABAD",NA,NA,NA,NA,NA
"UTTAR PRADESH","HARDWAR","BHAGWANPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","HARDWAR","KHANPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","HARDWAR","LAKSAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","HARDWAR","NARSAN",138,7,0,2,147
"UTTAR PRADESH","HARDWAR","ROORKEE",89,16,2,0,107
"UTTAR PRADESH","JALAUN","DAKOR",650,6,92,11,759
"UTTAR PRADESH","JALAUN","JALAUN",285,5,0,0,290
"UTTAR PRADESH","JALAUN","KADAURA",57,3,52,0,112
"UTTAR PRADESH","JALAUN","KONCH",443,0,13,0,456
"UTTAR PRADESH","JALAUN","KUTHAUND",21,0,0,0,21
"UTTAR PRADESH","JALAUN","MADHOGHARH",121,1,4,0,126
"UTTAR PRADESH","JALAUN","MAHEBA",239,1,308,6,554
"UTTAR PRADESH","JALAUN","NADIGAON",801,6,22,100,929
"UTTAR PRADESH","JALAUN","RAMPURA",138,0,0,0,138
"UTTAR PRADESH","JAUNPUR","BADLA PUR",345,70,0,0,415
"UTTAR PRADESH","JAUNPUR","BAKSHA",106,0,0,0,106
"UTTAR PRADESH","JAUNPUR","BARSOTHI",18,0,0,0,18
"UTTAR PRADESH","JAUNPUR","DHARMA PUR",3,0,0,0,3
"UTTAR PRADESH","JAUNPUR","DOBHI",134,0,0,0,134
"UTTAR PRADESH","JAUNPUR","JALAL PUR",327,95,0,0,422
"UTTAR PRADESH","JAUNPUR","KARNJAKALA",NA,NA,NA,NA,NA
"UTTAR PRADESH","JAUNPUR","KERAKAT",9,0,0,0,9
"UTTAR PRADESH","JAUNPUR","KHUTHAN",0,1,0,0,1
"UTTAR PRADESH","JAUNPUR","M.SHAHAR",40,0,0,0,40
"UTTAR PRADESH","JAUNPUR","MADRIYAHU",NA,NA,NA,NA,NA
"UTTAR PRADESH","JAUNPUR","MAHARAJ GANJ",34,0,0,0,34
"UTTAR PRADESH","JAUNPUR","MUFTI GANJ",26,0,0,0,26
"UTTAR PRADESH","JAUNPUR","MUGLA BADSHAH PUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","JAUNPUR","RAM NAGAR",47,0,0,0,47
"UTTAR PRADESH","JAUNPUR","RAMPUR",504,19,15,8,546
"UTTAR PRADESH","JAUNPUR","SHAH GANJ",NA,NA,NA,NA,NA
"UTTAR PRADESH","JAUNPUR","SIKRARA",NA,NA,NA,NA,NA
"UTTAR PRADESH","JAUNPUR","SIRKONI",59,0,1,1,61
"UTTAR PRADESH","JAUNPUR","SUITHA KALA",NA,NA,NA,NA,NA
"UTTAR PRADESH","JAUNPUR","SUJAN GANJ",128,0,0,0,128
"UTTAR PRADESH","JHANSI","BABINA",4401,2308,7,0,6716
"UTTAR PRADESH","JHANSI","BADAGAON",4517,1020,26,1,5564
"UTTAR PRADESH","JHANSI","BAMAUR",4196,145,21,23,4385
"UTTAR PRADESH","JHANSI","BANGRA",4118,84,20,6,4228
"UTTAR PRADESH","JHANSI","CHIRGAON",4610,2212,169,0,6991
"UTTAR PRADESH","JHANSI","GURSARAJ",2373,2,6,3,2384
"UTTAR PRADESH","JHANSI","MAURANIPUR",3504,136,173,0,3813
"UTTAR PRADESH","JHANSI","MOTH",1497,134,357,0,1988
"UTTAR PRADESH","KANPUR DEHAT","AKBARPUR",3,1,2,0,6
"UTTAR PRADESH","KANPUR DEHAT","AMRODHA",0,0,1,0,1
"UTTAR PRADESH","KANPUR DEHAT","BILHAUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","KANPUR DEHAT","BITARGAON",2,0,0,0,2
"UTTAR PRADESH","KANPUR DEHAT","CHAUBEPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","KANPUR DEHAT","DERAPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","KANPUR DEHAT","GHATAMPUR",8,0,0,0,8
"UTTAR PRADESH","KANPUR DEHAT","JHINJAK",NA,NA,NA,NA,NA
"UTTAR PRADESH","KANPUR DEHAT","KAKWAN",NA,NA,NA,NA,NA
"UTTAR PRADESH","KANPUR DEHAT","MAITHA",19,8,1,0,28
"UTTAR PRADESH","KANPUR DEHAT","MALASA",3,11,0,0,14
"UTTAR PRADESH","KANPUR DEHAT","PATARA",17,0,0,0,17
"UTTAR PRADESH","KANPUR DEHAT","RAJPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","KANPUR DEHAT","RASOOLABAD",17,0,0,0,17
"UTTAR PRADESH","KANPUR DEHAT","SANDALPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","KANPUR DEHAT","SARBANKHERA",NA,NA,NA,NA,NA
"UTTAR PRADESH","KANPUR DEHAT","SHIVRAJPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","KANPUR NAGAR","KALYANPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","KANPUR NAGAR","SARSAUL",NA,NA,NA,NA,NA
"UTTAR PRADESH","KANPUR NAGAR","VIDHUNU",NA,NA,NA,NA,NA
"UTTAR PRADESH","KHIRI","BANKEYGANJ",NA,NA,NA,NA,NA
"UTTAR PRADESH","KHIRI","BEHJAM",NA,NA,NA,NA,NA
"UTTAR PRADESH","KHIRI","BIJUA",NA,NA,NA,NA,NA
"UTTAR PRADESH","KHIRI","DHAUREHRA",NA,NA,NA,NA,NA
"UTTAR PRADESH","KHIRI","ISANAGAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","KHIRI","KHUMBHIGOLA",NA,NA,NA,NA,NA
"UTTAR PRADESH","KHIRI","LAKHIMPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","KHIRI","MITAULI",NA,NA,NA,NA,NA
"UTTAR PRADESH","KHIRI","MOHAMMADI",NA,NA,NA,NA,NA
"UTTAR PRADESH","KHIRI","NAKAHA",NA,NA,NA,NA,NA
"UTTAR PRADESH","KHIRI","NIGHASAN",NA,NA,NA,NA,NA
"UTTAR PRADESH","KHIRI","PALIA",NA,NA,NA,NA,NA
"UTTAR PRADESH","KHIRI","PASGAWAN",NA,NA,NA,NA,NA
"UTTAR PRADESH","KHIRI","PHOOLBEHAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","KHIRI","RAMIA BEHAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","KUSHI NAGAR","BISHUN PUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","KUSHI NAGAR","DUDAHI",NA,NA,NA,NA,NA
"UTTAR PRADESH","KUSHI NAGAR","FAZIL NAGAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","KUSHI NAGAR","HATA",81,10,2,0,93
"UTTAR PRADESH","KUSHI NAGAR","KAPTAN GANJ",39,4,1,13,57
"UTTAR PRADESH","KUSHI NAGAR","KASAYA",27,0,0,0,27
"UTTAR PRADESH","KUSHI NAGAR","KHADDA",31,0,0,0,31
"UTTAR PRADESH","KUSHI NAGAR","MOTI CHAK",NA,NA,NA,NA,NA
"UTTAR PRADESH","KUSHI NAGAR","NEBUAA NAORANGIYA",1,0,0,0,1
"UTTAR PRADESH","KUSHI NAGAR","PADRAUNA",25,0,0,0,25
"UTTAR PRADESH","KUSHI NAGAR","RAMKOLA",7,0,0,0,7
"UTTAR PRADESH","KUSHI NAGAR","SEVARI",NA,NA,NA,NA,NA
"UTTAR PRADESH","KUSHI NAGAR","SHUKARAULI",NA,NA,NA,NA,NA
"UTTAR PRADESH","KUSHI NAGAR","TAMAKUHI",642,1,3,0,646
"UTTAR PRADESH","LALITPUR","BAR",3607,386,3,3,3999
"UTTAR PRADESH","LALITPUR","BIRDHA",2561,234,29,0,2824
"UTTAR PRADESH","LALITPUR","JAKHAURA",6557,68,2,0,6627
"UTTAR PRADESH","LALITPUR","MANDAWARA",2336,204,1,0,2541
"UTTAR PRADESH","LALITPUR","MEHRONI",2718,293,2,3,3016
"UTTAR PRADESH","LALITPUR","TALBEHAT",4428,326,0,0,4754
"UTTAR PRADESH","LUCKNOW","BAKSHI KA TALAB",101,0,1,0,102
"UTTAR PRADESH","LUCKNOW","CHINHAT",30,2,3,1,36
"UTTAR PRADESH","LUCKNOW","GOSAIGANJ",299,11,104,0,414
"UTTAR PRADESH","LUCKNOW","KAKORI",NA,NA,NA,NA,NA
"UTTAR PRADESH","LUCKNOW","MALIHABAD",69,0,0,0,69
"UTTAR PRADESH","LUCKNOW","MALL",52,0,0,2,54
"UTTAR PRADESH","LUCKNOW","MOHANLALGANJ",NA,NA,NA,NA,NA
"UTTAR PRADESH","LUCKNOW","SAROJNINAGAR",69,1,1,0,71
"UTTAR PRADESH","MAHOBA","CHARKHARI",1235,5,17,2,1259
"UTTAR PRADESH","MAHOBA","JAITPUR",3731,253,1,2,3987
"UTTAR PRADESH","MAHOBA","KABARAI",4150,60,42,4,4256
"UTTAR PRADESH","MAHOBA","PANWADI",3234,16,67,0,3317
